character.id,character.name,character.realm.slug,honor_level,honorable_kills,Alterac Valley win_rate,Eye of the Storm win_rate,Isle of Conquest win_rate,Twin Peaks win_rate,Silvershard Mines win_rate,The Battle for Gilneas win_rate,Rated Eye of the Storm win_rate,Temple of Kotmogu win_rate,Ashran win_rate,Seething Shore win_rate,Warsong Gulch win_rate,Arathi Basin win_rate,Battle for Wintergrasp win_rate,Deepwind Gorge win_rate,Alterac Valley played,Eye of the Storm played,Isle of Conquest played,Twin Peaks played,Silvershard Mines played,The Battle for Gilneas played,Rated Eye of the Storm played,Temple of Kotmogu played,Ashran played,Seething Shore played,Warsong Gulch played,Arathi Basin played,Battle for Wintergrasp played,Deepwind Gorge played,Alterac Valley won,Eye of the Storm won,Isle of Conquest won,Twin Peaks won,Silvershard Mines won,The Battle for Gilneas won,Rated Eye of the Storm won,Temple of Kotmogu won,Ashran won,Seething Shore won,Warsong Gulch won,Arathi Basin won,Battle for Wintergrasp won,Deepwind Gorge won,Classic Warsong Gulch win_rate,Classic Arathi Basin win_rate,Strand of the Ancients win_rate,Deepwind Gorge (Legacy) win_rate,Arathi Basin Winter win_rate,Korrak's Revenge win_rate,Classic Warsong Gulch played,Classic Arathi Basin played,Strand of the Ancients played,Deepwind Gorge (Legacy) played,Arathi Basin Winter played,Korrak's Revenge played,Classic Warsong Gulch won,Classic Arathi Basin won,Strand of the Ancients won,Deepwind Gorge (Legacy) won,Arathi Basin Winter won,Korrak's Revenge won,Arathi Basin Comp Stomp win_rate,Arathi Basin Comp Stomp played,Arathi Basin Comp Stomp won,Southshore vs. Tarren Mill win_rate,Southshore vs. Tarren Mill played,Southshore vs. Tarren Mill won,Cooking: Impossible win_rate,Cooking: Impossible played,Cooking: Impossible won
93674180,Strato,antonidas,162.0,21404.0,75.0,70.0,74.0,50.0,40.0,50.0,,69.0,,33.0,50.0,100.0,25.0,50.0,24.0,27.0,19.0,8.0,20.0,14.0,,13.0,,3.0,2.0,2.0,4.0,2.0,18.0,19.0,14.0,4.0,8.0,7.0,,9.0,,1.0,1.0,2.0,1.0,1.0,55.0,65.0,52.0,50.0,,,56.0,17.0,25.0,14.0,,,31.0,11.0,13.0,7.0,,,89.0,9.0,8.0,,,,,,
188816907,Grilohr,silvermoon,20.0,1522.0,100.0,0.0,,67.0,56.0,20.0,,50.0,,67.0,,,,,1.0,1.0,,3.0,9.0,5.0,,4.0,,3.0,,,,,1.0,0.0,,2.0,5.0,1.0,,2.0,,2.0,,,,,60.0,0.0,,50.0,,,10.0,1.0,,2.0,,,6.0,0.0,,1.0,,,,,,,,,,,
150456423,Diaav,kazzak,17.0,841.0,,0.0,,67.0,,0.0,,100.0,,,,,,,,3.0,,3.0,,4.0,,1.0,,,,,,,,0.0,,2.0,,0.0,,1.0,,,,,,,67.0,25.0,40.0,,,,3.0,4.0,5.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
145919255,Zigulebugule,burning-legion,36.0,5697.0,25.0,56.0,38.0,50.0,77.0,55.0,,50.0,100.0,183.0,11.0,57.0,100.0,0.0,8.0,18.0,8.0,8.0,13.0,11.0,,16.0,2.0,6.0,9.0,7.0,2.0,3.0,2.0,10.0,3.0,4.0,10.0,6.0,,8.0,2.0,11.0,1.0,4.0,2.0,0.0,40.0,33.0,,33.0,100.0,50.0,15.0,3.0,,6.0,1.0,2.0,6.0,1.0,,2.0,1.0,1.0,,,,50.0,2.0,1.0,,,
167094485,Edipala,blackmoore,27.0,909.0,0.0,100.0,,0.0,,43.0,,67.0,,,,,,,1.0,1.0,,2.0,,7.0,,3.0,,,,,,,0.0,1.0,,0.0,,3.0,,2.0,,,,,,,60.0,75.0,,,,,5.0,4.0,,,,,3.0,3.0,,,,,,,,,,,,,
113944150,Ronmemard,zirkel-des-cenarius,69.0,2496.0,33.0,75.0,33.0,50.0,0.0,25.0,,20.0,0.0,50.0,0.0,50.0,33.0,50.0,3.0,4.0,9.0,4.0,3.0,4.0,,10.0,3.0,4.0,7.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,,2.0,0.0,2.0,0.0,1.0,1.0,1.0,,,,,33.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,
165429626,Vogahl,blackrock,10.0,1254.0,50.0,25.0,0.0,0.0,0.0,50.0,,0.0,75.0,75.0,43.0,,25.0,50.0,2.0,4.0,2.0,2.0,2.0,2.0,,1.0,4.0,4.0,7.0,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,3.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
153587299,Bubbeldin,blackhand,20.0,7485.0,29.0,27.0,46.0,46.0,75.0,27.0,,14.0,67.0,0.0,,,100.0,,14.0,11.0,13.0,13.0,4.0,15.0,,7.0,3.0,1.0,,,2.0,,4.0,3.0,6.0,6.0,3.0,4.0,,1.0,2.0,0.0,,,2.0,,29.0,43.0,42.0,33.0,,50.0,14.0,14.0,24.0,3.0,,4.0,4.0,6.0,10.0,1.0,,2.0,,,,,,,,,
194787596,Holyknight,pozzo-delleternità,2.0,1105.0,25.0,,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,,,,,,67.0,,,,,,9.0,,,,,,6.0,,,,,,,,,
191911674,Baelthor,pozzo-delleternità,11.0,207.0,0.0,,0.0,,,100.0,,,,50.0,0.0,0.0,,,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,,,0.0,,0.0,,,1.0,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162045926,Palaløl,norgannon,6.0,801.0,0.0,,80.0,,,,,,25.0,,,100.0,50.0,,1.0,,5.0,,,,,,4.0,,,1.0,2.0,,0.0,,4.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176186888,Senatos,silvermoon,21.0,946.0,100.0,,50.0,100.0,0.0,50.0,,33.0,0.0,50.0,100.0,0.0,0.0,67.0,2.0,,2.0,1.0,2.0,4.0,,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,,1.0,1.0,0.0,2.0,,1.0,0.0,1.0,3.0,0.0,0.0,2.0,,,,,,50.0,,,,,,2.0,,,,,,1.0,,,,,,,,,
171181211,Valliadri,hyjal,31.0,5477.0,60.0,57.0,0.0,44.0,67.0,62.0,,73.0,0.0,109.0,83.0,55.0,100.0,50.0,5.0,7.0,1.0,25.0,15.0,13.0,,15.0,1.0,11.0,6.0,11.0,2.0,4.0,3.0,4.0,0.0,11.0,10.0,8.0,,11.0,0.0,12.0,5.0,6.0,2.0,2.0,27.0,33.0,,25.0,,,15.0,3.0,,12.0,,,4.0,1.0,,3.0,,,100.0,1.0,1.0,,,,,,
171215652,Аккдон,blackscar,25.0,4223.0,75.0,33.0,100.0,33.0,36.0,20.0,0.0,60.0,100.0,50.0,100.0,67.0,,,4.0,3.0,3.0,9.0,11.0,5.0,1.0,10.0,1.0,2.0,1.0,3.0,,,3.0,1.0,3.0,3.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,,,69.0,100.0,,44.0,,0.0,13.0,2.0,,9.0,,1.0,9.0,2.0,,4.0,,0.0,,,,,,,,,
167455648,Karshim,blackmoore,40.0,1719.0,67.0,33.0,100.0,50.0,83.0,67.0,67.0,60.0,100.0,50.0,33.0,67.0,0.0,36.0,3.0,3.0,1.0,2.0,6.0,3.0,6.0,5.0,1.0,4.0,9.0,6.0,2.0,11.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
164125397,Playborstel,tarren-mill,20.0,486.0,0.0,,0.0,,100.0,,,,100.0,50.0,100.0,,,,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,,,,0.0,,0.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,100.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
181483376,Андуралус,gordunni,36.0,5812.0,80.0,43.0,33.0,83.0,50.0,60.0,,36.0,50.0,64.0,45.0,38.0,,62.0,5.0,7.0,3.0,6.0,6.0,10.0,,11.0,2.0,14.0,11.0,8.0,,8.0,4.0,3.0,1.0,5.0,3.0,6.0,,4.0,1.0,9.0,5.0,3.0,,5.0,33.0,0.0,,0.0,,,3.0,1.0,,2.0,,,1.0,0.0,,0.0,,,,,,,,,,,
157598724,Xeanøth,exodar,34.0,8859.0,85.0,62.0,57.0,61.0,50.0,52.0,,64.0,,47.0,70.0,55.0,27.0,100.0,20.0,16.0,23.0,18.0,24.0,21.0,,22.0,,17.0,30.0,20.0,11.0,4.0,17.0,10.0,13.0,11.0,12.0,11.0,,14.0,,8.0,21.0,11.0,3.0,4.0,,,,82.0,50.0,,,,,22.0,6.0,,,,,18.0,3.0,,100.0,1.0,1.0,,,,100.0,1.0,1.0
168033245,Mistborn,anetheron,9.0,458.0,0.0,,,0.0,100.0,33.0,50.0,33.0,0.0,100.0,0.0,,100.0,,1.0,,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106403243,Kiwikopf,blackhand,13.0,1817.0,33.0,0.0,,25.0,33.0,50.0,,80.0,,,,,,100.0,3.0,1.0,,4.0,3.0,2.0,,5.0,,,,,,1.0,1.0,0.0,,1.0,1.0,1.0,,4.0,,,,,,1.0,40.0,67.0,,,,,5.0,3.0,,,,,2.0,2.0,,,,,100.0,2.0,2.0,,,,,,
102048090,Nahhay,zuluhed,106.0,15537.0,0.0,83.0,50.0,50.0,50.0,50.0,,75.0,,,,50.0,50.0,,2.0,6.0,2.0,2.0,6.0,2.0,,4.0,,,,2.0,2.0,,0.0,5.0,1.0,1.0,3.0,1.0,,3.0,,,,1.0,1.0,,23.0,58.0,75.0,25.0,,29.0,13.0,19.0,4.0,4.0,,7.0,3.0,11.0,3.0,1.0,,2.0,100.0,27.0,27.0,,,,,,
149310134,Isvalah,tyrande,12.0,2341.0,33.0,40.0,60.0,29.0,50.0,80.0,,50.0,25.0,0.0,,50.0,50.0,100.0,3.0,5.0,5.0,7.0,4.0,5.0,,6.0,4.0,1.0,,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,,3.0,1.0,0.0,,1.0,1.0,3.0,40.0,29.0,40.0,,,,5.0,7.0,5.0,,,,2.0,2.0,2.0,,,,,,,,,,,,
119397051,Siubhan,dun-morogh,32.0,133.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153438135,Paladschinkn,antonidas,18.0,3855.0,40.0,100.0,50.0,50.0,22.0,50.0,,50.0,25.0,60.0,33.0,0.0,42.0,56.0,15.0,2.0,10.0,2.0,9.0,4.0,,4.0,12.0,5.0,9.0,4.0,12.0,9.0,6.0,2.0,5.0,1.0,2.0,2.0,,2.0,3.0,3.0,3.0,0.0,5.0,5.0,,,,,0.0,,,,,,2.0,,,,,,0.0,,,,,,,,,,
66168722,Babýdøll,blackrock,15.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0,,,,,13.0,3.0,,,,,6.0,0.0,,,,,,,,,,,,,
154518972,Ténnessy,thrall,2.0,114.0,100.0,,,,,100.0,,0.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156979527,Drohg,antonidas,16.0,288.0,,,,100.0,0.0,,,100.0,,0.0,0.0,,100.0,100.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,0.0,,,1.0,,0.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74148547,Shameon,blackmoore,12.0,2209.0,33.0,100.0,86.0,0.0,,,,0.0,0.0,,100.0,,38.0,100.0,6.0,1.0,7.0,1.0,,,,1.0,3.0,,2.0,,8.0,1.0,2.0,1.0,6.0,0.0,,,,0.0,0.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
154872197,Trin,drakthul,8.0,608.0,,0.0,,,,,,100.0,,0.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,0.0,,,,,,1.0,,0.0,,,,,,,,,,17.0,,,,,,12.0,,,,,,2.0,,,,,,,,,
187262237,Palarez,silvermoon,3.0,717.0,,0.0,100.0,100.0,40.0,0.0,,33.0,,,100.0,33.0,,100.0,,2.0,2.0,3.0,5.0,1.0,,3.0,,,1.0,3.0,,1.0,,0.0,2.0,3.0,2.0,0.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
156363836,Nynevee,antonidas,25.0,5490.0,64.0,43.0,85.0,70.0,29.0,75.0,,79.0,43.0,50.0,67.0,33.0,83.0,0.0,22.0,7.0,13.0,10.0,14.0,8.0,,14.0,7.0,4.0,3.0,3.0,6.0,2.0,14.0,3.0,11.0,7.0,4.0,6.0,,11.0,3.0,2.0,2.0,1.0,5.0,0.0,83.0,50.0,12.0,75.0,,,12.0,10.0,8.0,8.0,,,10.0,5.0,1.0,6.0,,,,,,,,,,,
134349797,Holywall,dun-morogh,39.0,1227.0,67.0,100.0,67.0,0.0,,,,,0.0,100.0,,100.0,25.0,,3.0,1.0,3.0,1.0,,,,,3.0,1.0,,1.0,4.0,,2.0,1.0,2.0,0.0,,,,,0.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128177353,Holijust,kazzak,7.0,9620.0,49.0,33.0,55.0,12.0,33.0,0.0,,83.0,,0.0,,,,,70.0,48.0,11.0,8.0,3.0,6.0,,6.0,,2.0,,,,,34.0,16.0,6.0,1.0,1.0,0.0,,5.0,,0.0,,,,,27.0,38.0,11.0,,,,55.0,29.0,9.0,,,,15.0,11.0,1.0,,,,,,,,,,,,
166165674,Omiki,kult-der-verdammten,2.0,93.0,,,0.0,,100.0,,,,,,,,0.0,,,,1.0,,1.0,,,,,,,,1.0,,,,0.0,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79979616,Àlb,frostwolf,72.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,
167075540,Nosc,thrall,33.0,5715.0,51.0,80.0,39.0,80.0,67.0,89.0,,75.0,100.0,67.0,100.0,60.0,43.0,86.0,37.0,5.0,23.0,5.0,3.0,9.0,,4.0,5.0,3.0,4.0,5.0,7.0,7.0,19.0,4.0,9.0,4.0,2.0,8.0,,3.0,5.0,2.0,4.0,3.0,3.0,6.0,,,,,,100.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
164078609,Ranzá,sanguino,5.0,337.0,,100.0,,,,,,0.0,,100.0,100.0,0.0,,,,4.0,,,,,,1.0,,1.0,1.0,1.0,,,,4.0,,,,,,0.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32686199,Freyva,die-arguswacht,39.0,12733.0,48.0,43.0,44.0,36.0,55.0,25.0,,50.0,0.0,40.0,25.0,75.0,43.0,25.0,21.0,28.0,25.0,14.0,11.0,16.0,,20.0,2.0,5.0,12.0,4.0,7.0,4.0,10.0,12.0,11.0,5.0,6.0,4.0,,10.0,0.0,2.0,3.0,3.0,3.0,1.0,37.0,46.0,44.0,43.0,0.0,0.0,41.0,41.0,25.0,7.0,3.0,1.0,15.0,19.0,11.0,3.0,0.0,0.0,75.0,4.0,3.0,,,,,,
194705160,Shimalya,hyjal,3.0,131.0,0.0,,,,,100.0,,,100.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121267938,Aergil,pozzo-delleternità,3.0,1048.0,0.0,100.0,67.0,50.0,,0.0,,75.0,50.0,0.0,100.0,100.0,0.0,50.0,2.0,2.0,3.0,2.0,,2.0,,4.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,,0.0,,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,100.0,,,,,1.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,
176203871,Lindu,sanguino,5.0,1031.0,67.0,100.0,,100.0,29.0,60.0,,50.0,0.0,100.0,33.0,50.0,100.0,,3.0,2.0,,1.0,7.0,5.0,,2.0,1.0,1.0,3.0,2.0,1.0,,2.0,2.0,,1.0,2.0,3.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154156029,Saluai,ravencrest,10.0,1344.0,75.0,20.0,100.0,50.0,50.0,33.0,,67.0,,,,,,,4.0,5.0,1.0,2.0,4.0,3.0,,3.0,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,0.0,33.0,0.0,33.0,,,3.0,3.0,2.0,3.0,,,0.0,1.0,0.0,1.0,,,,,,,,,,,
152039007,Rôdec,aegwynn,6.0,1097.0,,50.0,,100.0,57.0,83.0,,50.0,,0.0,25.0,83.0,,100.0,,4.0,,2.0,7.0,6.0,,2.0,,1.0,4.0,6.0,,2.0,,2.0,,2.0,4.0,5.0,,1.0,,0.0,1.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58530031,Hoopoe,dun-modr,33.0,9522.0,41.0,44.0,0.0,31.0,30.0,62.0,350.0,77.0,,50.0,50.0,50.0,50.0,75.0,17.0,16.0,5.0,16.0,10.0,21.0,2.0,13.0,,4.0,6.0,4.0,2.0,4.0,7.0,7.0,0.0,5.0,3.0,13.0,7.0,10.0,,2.0,3.0,2.0,1.0,3.0,56.0,57.0,52.0,100.0,50.0,,39.0,23.0,21.0,3.0,2.0,,22.0,13.0,11.0,3.0,1.0,,100.0,13.0,13.0,,,,,,
102627187,Mognab,ravencrest,11.0,1380.0,,,0.0,,,,,,,,,100.0,0.0,,,,3.0,,,,,,,,,1.0,1.0,,,,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72111556,Adamaro,antonidas,5.0,1467.0,50.0,57.0,50.0,0.0,100.0,0.0,,100.0,,,,,,,4.0,7.0,8.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,4.0,4.0,0.0,1.0,0.0,,1.0,,,,,,,33.0,0.0,0.0,,,,9.0,5.0,4.0,,,,3.0,0.0,0.0,,,,,,,,,,,,
116653462,Lilholy,hellfire,28.0,5181.0,50.0,50.0,75.0,60.0,17.0,33.0,,53.0,,50.0,,,,,6.0,10.0,4.0,15.0,6.0,15.0,,15.0,,2.0,,,,,3.0,5.0,3.0,9.0,1.0,5.0,,8.0,,1.0,,,,,55.0,88.0,100.0,50.0,,33.0,20.0,16.0,6.0,12.0,,6.0,11.0,14.0,6.0,6.0,,2.0,100.0,1.0,1.0,,,,,,
188167919,Вотэтокрит,soulflayer,95.0,18842.0,67.0,52.0,33.0,69.0,61.0,59.0,450.0,69.0,50.0,104.0,60.0,67.0,50.0,100.0,3.0,33.0,6.0,70.0,71.0,75.0,4.0,64.0,2.0,24.0,10.0,9.0,2.0,4.0,2.0,17.0,2.0,48.0,43.0,44.0,18.0,44.0,1.0,25.0,6.0,6.0,1.0,4.0,62.0,57.0,61.0,61.0,50.0,,64.0,42.0,18.0,38.0,4.0,,40.0,24.0,11.0,23.0,2.0,,100.0,2.0,2.0,,,,,,
169898595,Peterpatrik,darksorrow,12.0,2961.0,67.0,67.0,50.0,38.0,44.0,25.0,,38.0,40.0,,67.0,33.0,67.0,67.0,9.0,3.0,2.0,8.0,9.0,4.0,,13.0,5.0,,6.0,6.0,3.0,3.0,6.0,2.0,1.0,3.0,4.0,1.0,,5.0,2.0,,4.0,2.0,2.0,2.0,,,,,100.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
147226956,Bigcheat,elune,4.0,494.0,0.0,100.0,50.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,0.0,2.0,1.0,,,,,,,,,,,,50.0,100.0,100.0,,,,4.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
164079219,Priscus,azjolnerub,32.0,10972.0,64.0,78.0,62.0,58.0,57.0,48.0,44.0,44.0,53.0,67.0,57.0,53.0,75.0,46.0,22.0,9.0,16.0,31.0,28.0,40.0,25.0,25.0,17.0,30.0,37.0,36.0,16.0,24.0,14.0,7.0,10.0,18.0,16.0,19.0,11.0,11.0,9.0,20.0,21.0,19.0,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
197613123,Konners,aegwynn,63.0,62833.0,55.0,42.0,53.0,51.0,47.0,51.0,,40.0,,50.0,40.0,40.0,50.0,83.0,196.0,308.0,78.0,235.0,131.0,206.0,,158.0,,2.0,10.0,5.0,2.0,6.0,108.0,130.0,41.0,119.0,62.0,106.0,,63.0,,1.0,4.0,2.0,1.0,5.0,45.0,46.0,44.0,57.0,,,284.0,369.0,152.0,67.0,,,129.0,169.0,67.0,38.0,,,,,,,,,,,
150893429,Blechbixn,blackrock,26.0,75.0,,0.0,,,,,,,,,0.0,,,100.0,,1.0,,,,,,,,,1.0,,,1.0,,0.0,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78162549,Lottahh,dun-morogh,45.0,3864.0,67.0,20.0,33.0,40.0,64.0,45.0,,67.0,,0.0,100.0,0.0,100.0,,6.0,5.0,3.0,10.0,14.0,11.0,,12.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,4.0,9.0,5.0,,8.0,,0.0,1.0,0.0,1.0,,48.0,60.0,100.0,50.0,,,27.0,5.0,1.0,4.0,,,13.0,3.0,1.0,2.0,,,100.0,5.0,5.0,,,,,,
174023878,Adûriel,sanguino,73.0,14164.0,60.0,47.0,60.0,58.0,59.0,58.0,0.0,55.0,100.0,123.0,55.0,75.0,100.0,57.0,10.0,17.0,10.0,12.0,17.0,19.0,2.0,29.0,5.0,13.0,11.0,8.0,1.0,7.0,6.0,8.0,6.0,7.0,10.0,11.0,0.0,16.0,5.0,16.0,6.0,6.0,1.0,4.0,58.0,50.0,67.0,56.0,75.0,,12.0,12.0,3.0,18.0,4.0,,7.0,6.0,2.0,10.0,3.0,,100.0,5.0,5.0,,,,,,
118609313,Wipepower,ravencrest,26.0,2890.0,78.0,100.0,17.0,50.0,100.0,100.0,100.0,100.0,0.0,86.0,33.0,75.0,33.0,0.0,9.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,4.0,6.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,3.0,2.0,0.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,
132401526,Nenorocitule,silvermoon,11.0,1736.0,100.0,0.0,,,50.0,0.0,,67.0,75.0,,,,,,2.0,1.0,,,2.0,1.0,,3.0,4.0,,,,,,2.0,0.0,,,1.0,0.0,,2.0,3.0,,,,,,100.0,50.0,,,,0.0,1.0,2.0,,,,1.0,1.0,1.0,,,,0.0,,,,,,,,,
40264151,Lesure,kul-tiras,11.0,239.0,,,,,50.0,,,100.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176538805,Kalthera,twisting-nether,19.0,5269.0,40.0,29.0,57.0,67.0,40.0,67.0,125.0,60.0,67.0,0.0,75.0,50.0,50.0,100.0,10.0,7.0,23.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,13.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,3.0,2.0,1.0,1.0,71.0,65.0,33.0,,,,7.0,20.0,6.0,,,,5.0,13.0,2.0,,,,,,,,,,,,
186058769,Тэкери,ashenvale,23.0,9017.0,56.0,38.0,47.0,62.0,57.0,62.0,,62.0,50.0,67.0,30.0,29.0,57.0,67.0,18.0,8.0,15.0,8.0,7.0,8.0,,8.0,2.0,3.0,10.0,7.0,7.0,3.0,10.0,3.0,7.0,5.0,4.0,5.0,,5.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,,,50.0,,60.0,1.0,,,6.0,,5.0,0.0,,,3.0,,3.0,,,,,,,,,
179845298,Sejn,silvermoon,9.0,2218.0,,33.0,0.0,100.0,50.0,100.0,,50.0,100.0,75.0,50.0,60.0,100.0,,,3.0,1.0,2.0,4.0,6.0,,4.0,1.0,4.0,6.0,5.0,1.0,,,1.0,0.0,2.0,2.0,6.0,,2.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139112608,Edubble,hyjal,83.0,3849.0,69.0,50.0,69.0,55.0,50.0,69.0,60.0,43.0,45.0,50.0,33.0,50.0,0.0,67.0,16.0,4.0,13.0,11.0,8.0,16.0,5.0,7.0,11.0,8.0,6.0,4.0,6.0,6.0,11.0,2.0,9.0,6.0,4.0,11.0,3.0,3.0,5.0,4.0,2.0,2.0,0.0,4.0,0.0,,0.0,,,29.0,1.0,,1.0,,,7.0,0.0,,0.0,,,2.0,,,,,,,,,
124052689,Donkonfetty,alexstrasza,43.0,11151.0,59.0,67.0,50.0,60.0,100.0,61.0,,53.0,50.0,33.0,0.0,0.0,40.0,,22.0,15.0,16.0,30.0,8.0,36.0,,15.0,2.0,3.0,1.0,2.0,5.0,,13.0,10.0,8.0,18.0,8.0,22.0,,8.0,1.0,1.0,0.0,0.0,2.0,,54.0,57.0,62.0,75.0,,,39.0,37.0,13.0,4.0,,,21.0,21.0,8.0,3.0,,,100.0,22.0,22.0,,,,,,
95358932,Baltur,wrathbringer,12.0,5584.0,57.0,83.0,31.0,100.0,,50.0,,50.0,0.0,,,,,,7.0,6.0,13.0,1.0,,2.0,,2.0,1.0,,,,,,4.0,5.0,4.0,1.0,,1.0,,1.0,0.0,,,,,,40.0,30.0,27.0,100.0,,,10.0,10.0,15.0,1.0,,,4.0,3.0,4.0,1.0,,,,,,,,,,,
173609781,Озарительный,soulflayer,31.0,78.0,,,,,,,,,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98623220,Malteschrek,zuluhed,51.0,28174.0,62.0,59.0,51.0,42.0,40.0,47.0,,50.0,,50.0,100.0,50.0,50.0,,65.0,29.0,43.0,38.0,15.0,30.0,,12.0,,10.0,1.0,2.0,2.0,,40.0,17.0,22.0,16.0,6.0,14.0,,6.0,,5.0,1.0,1.0,1.0,,42.0,52.0,50.0,57.0,,0.0,62.0,61.0,72.0,7.0,,1.0,26.0,32.0,36.0,4.0,,0.0,100.0,1.0,1.0,,,,,,
154018548,Legendaura,silvermoon,35.0,5375.0,50.0,75.0,17.0,57.0,25.0,47.0,,52.0,0.0,,,,,33.0,8.0,8.0,12.0,23.0,20.0,19.0,,27.0,2.0,,,,,3.0,4.0,6.0,2.0,13.0,5.0,9.0,,14.0,0.0,,,,,1.0,44.0,44.0,62.0,75.0,,,16.0,9.0,8.0,8.0,,,7.0,4.0,5.0,6.0,,,,,,,,,,,
177324406,Turac,dun-modr,3.0,50.0,,,100.0,,,,,,,100.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
