character.id,character.name,character.realm.slug,honor_level,honorable_kills,Twin Peaks win_rate,Seething Shore win_rate,Warsong Gulch win_rate,Arathi Basin win_rate,Twin Peaks played,Seething Shore played,Warsong Gulch played,Arathi Basin played,Twin Peaks won,Seething Shore won,Warsong Gulch won,Arathi Basin won,Alterac Valley win_rate,Classic Warsong Gulch win_rate,Classic Arathi Basin win_rate,Eye of the Storm win_rate,Strand of the Ancients win_rate,Isle of Conquest win_rate,Silvershard Mines win_rate,The Battle for Gilneas win_rate,Temple of Kotmogu win_rate,Deepwind Gorge (Legacy) win_rate,Battle for Wintergrasp win_rate,Deepwind Gorge win_rate,Alterac Valley played,Classic Warsong Gulch played,Classic Arathi Basin played,Eye of the Storm played,Strand of the Ancients played,Isle of Conquest played,Silvershard Mines played,The Battle for Gilneas played,Temple of Kotmogu played,Deepwind Gorge (Legacy) played,Battle for Wintergrasp played,Deepwind Gorge played,Alterac Valley won,Classic Warsong Gulch won,Classic Arathi Basin won,Eye of the Storm won,Strand of the Ancients won,Isle of Conquest won,Silvershard Mines won,The Battle for Gilneas won,Temple of Kotmogu won,Deepwind Gorge (Legacy) won,Battle for Wintergrasp won,Deepwind Gorge won,Arathi Basin Winter win_rate,Korrak's Revenge win_rate,Arathi Basin Winter played,Korrak's Revenge played,Arathi Basin Winter won,Korrak's Revenge won,Rated Eye of the Storm win_rate,Ashran win_rate,Arathi Basin Comp Stomp win_rate,Rated Eye of the Storm played,Ashran played,Arathi Basin Comp Stomp played,Rated Eye of the Storm won,Ashran won,Arathi Basin Comp Stomp won,Cooking: Impossible win_rate,Cooking: Impossible played,Cooking: Impossible won,Southshore vs. Tarren Mill win_rate,Southshore vs. Tarren Mill played,Southshore vs. Tarren Mill won
141445649,Adrianie,ysera,126.0,140.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117147829,Sephrania,ysera,34.0,5938.0,82.0,58.0,50.0,71.0,11.0,12.0,14.0,14.0,9.0,7.0,7.0,10.0,33.0,80.0,71.0,62.0,50.0,50.0,59.0,33.0,52.0,69.0,100.0,67.0,12.0,5.0,7.0,13.0,2.0,18.0,17.0,12.0,25.0,13.0,1.0,3.0,4.0,4.0,5.0,8.0,1.0,9.0,10.0,4.0,13.0,9.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
135982257,Tynah,tarren-mill,12.0,5961.0,50.0,100.0,67.0,50.0,10.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,47.0,50.0,75.0,33.0,,36.0,81.0,60.0,60.0,0.0,88.0,,19.0,4.0,4.0,6.0,,14.0,16.0,5.0,10.0,1.0,8.0,,9.0,2.0,3.0,2.0,,5.0,13.0,3.0,6.0,0.0,7.0,,50.0,100.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
90161233,Fincent,malorne,178.0,23884.0,45.0,60.0,50.0,45.0,29.0,30.0,18.0,20.0,13.0,18.0,9.0,9.0,64.0,47.0,34.0,47.0,36.0,64.0,37.0,46.0,41.0,25.0,43.0,55.0,14.0,34.0,32.0,49.0,22.0,22.0,30.0,39.0,29.0,12.0,7.0,11.0,9.0,16.0,11.0,23.0,8.0,14.0,11.0,18.0,12.0,3.0,3.0,6.0,0.0,25.0,1.0,12.0,0.0,3.0,200.0,0.0,100.0,12.0,1.0,2.0,24.0,0.0,2.0,,,,,,
160282360,Romtank,draenor,57.0,9463.0,55.0,29.0,0.0,100.0,22.0,7.0,3.0,1.0,12.0,2.0,0.0,1.0,53.0,62.0,43.0,60.0,71.0,55.0,43.0,45.0,41.0,14.0,75.0,100.0,19.0,16.0,14.0,10.0,7.0,11.0,14.0,20.0,22.0,7.0,4.0,2.0,10.0,10.0,6.0,6.0,5.0,6.0,6.0,9.0,9.0,1.0,3.0,2.0,33.0,100.0,3.0,1.0,1.0,1.0,,0.0,,,3.0,,,0.0,,,,,,,
167392337,Jayline,tarren-mill,9.0,132.0,,,,,,,,,,,,,,,,,,,25.0,,33.0,,,,,,,,,,4.0,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
176027665,Loajak,twisting-nether,44.0,71.0,,,,0.0,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175247733,Vödkä,dalaran,45.0,1182.0,100.0,0.0,11.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,20.0,,,100.0,,33.0,25.0,0.0,100.0,,0.0,20.0,5.0,,,1.0,,3.0,4.0,2.0,1.0,,3.0,5.0,1.0,,,1.0,,1.0,1.0,0.0,1.0,,0.0,1.0,,,,,,,,33.0,,,3.0,,,1.0,,,,,,,
159032241,Shâdi,antonidas,6.0,317.0,33.0,0.0,50.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149040372,Noobypums,silvermoon,5.0,3476.0,0.0,0.0,,,3.0,1.0,,,0.0,0.0,,,53.0,33.0,50.0,,100.0,100.0,,100.0,,0.0,,,32.0,3.0,6.0,,1.0,2.0,,1.0,,1.0,,,17.0,1.0,3.0,,1.0,2.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
165454325,Кейф,gordunni,19.0,2163.0,43.0,0.0,50.0,0.0,7.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,25.0,0.0,50.0,50.0,0.0,67.0,50.0,40.0,50.0,50.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,6.0,4.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
89899065,Gavin,malorne,8.0,16494.0,71.0,100.0,,0.0,7.0,1.0,,2.0,5.0,1.0,,0.0,77.0,57.0,77.0,75.0,33.0,56.0,50.0,89.0,100.0,,83.0,,47.0,7.0,26.0,16.0,12.0,18.0,2.0,9.0,1.0,,6.0,,36.0,4.0,20.0,12.0,4.0,10.0,1.0,8.0,1.0,,5.0,,,78.0,,9.0,,7.0,,100.0,100.0,,2.0,5.0,,2.0,5.0,,,,,,
158931296,Àsùnâ,blackhand,48.0,29877.0,46.0,39.0,38.0,42.0,79.0,18.0,13.0,12.0,36.0,7.0,5.0,5.0,51.0,57.0,49.0,47.0,59.0,62.0,44.0,60.0,45.0,38.0,57.0,67.0,71.0,99.0,69.0,66.0,69.0,48.0,57.0,95.0,99.0,32.0,7.0,3.0,36.0,56.0,34.0,31.0,41.0,30.0,25.0,57.0,45.0,12.0,4.0,2.0,100.0,0.0,1.0,2.0,1.0,0.0,,100.0,100.0,,1.0,2.0,,1.0,2.0,,,,,,
144030658,Kyriss,ysera,25.0,4749.0,43.0,38.0,33.0,43.0,7.0,13.0,12.0,7.0,3.0,5.0,4.0,3.0,29.0,,,11.0,,83.0,38.0,33.0,30.0,75.0,86.0,100.0,7.0,,,9.0,,6.0,8.0,9.0,10.0,4.0,7.0,2.0,2.0,,,1.0,,5.0,3.0,3.0,3.0,3.0,6.0,2.0,0.0,20.0,4.0,15.0,0.0,3.0,,100.0,100.0,,1.0,19.0,,1.0,19.0,,,,,,
78769113,Экзекуторс,howling-fjord,47.0,31676.0,46.0,20.0,67.0,100.0,65.0,5.0,3.0,3.0,30.0,1.0,2.0,3.0,41.0,36.0,41.0,53.0,50.0,32.0,60.0,40.0,48.0,10.0,50.0,33.0,81.0,95.0,70.0,81.0,68.0,81.0,30.0,62.0,66.0,10.0,6.0,3.0,33.0,34.0,29.0,43.0,34.0,26.0,18.0,25.0,32.0,1.0,3.0,1.0,,,,,,,2200.0,80.0,,1.0,5.0,,22.0,4.0,,,,,,,
161202261,Raynzer,silvermoon,1.0,98.0,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166970832,Illias,ambossar,35.0,4791.0,67.0,36.0,58.0,50.0,6.0,14.0,12.0,8.0,4.0,5.0,7.0,4.0,0.0,,,60.0,,100.0,50.0,43.0,50.0,43.0,67.0,62.0,3.0,,,5.0,,4.0,6.0,7.0,8.0,7.0,3.0,8.0,0.0,,,3.0,,4.0,3.0,3.0,4.0,3.0,2.0,5.0,100.0,,2.0,,2.0,,,100.0,100.0,,1.0,1.0,,1.0,1.0,,,,,,
43507403,Naville,arakarahm,20.0,7719.0,87.0,,,,15.0,,,,13.0,,,,38.0,70.0,42.0,55.0,44.0,36.0,50.0,75.0,25.0,67.0,,,13.0,40.0,12.0,22.0,16.0,14.0,4.0,16.0,4.0,6.0,,,5.0,28.0,5.0,12.0,7.0,5.0,2.0,12.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
150893429,Blechbixn,blackrock,26.0,75.0,,,0.0,,,,1.0,,,,0.0,,,,,0.0,,,,,,,,100.0,,,,1.0,,,,,,,,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
117392030,Luxdom,pozzo-delleternità,7.0,4511.0,43.0,0.0,67.0,0.0,7.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,17.0,20.0,33.0,24.0,0.0,23.0,14.0,25.0,11.0,0.0,50.0,100.0,18.0,5.0,6.0,17.0,2.0,13.0,7.0,4.0,9.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,100.0,15.0,1.0,13.0,1.0,2.0,,67.0,100.0,,3.0,3.0,,2.0,3.0,,,,,,
178973871,Iowene,silvermoon,74.0,11499.0,74.0,,,,54.0,,,,40.0,,,,39.0,61.0,44.0,74.0,56.0,40.0,100.0,64.0,20.0,0.0,,,77.0,23.0,25.0,19.0,9.0,5.0,1.0,11.0,5.0,1.0,,,30.0,14.0,11.0,14.0,5.0,2.0,1.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
154232407,Aleaume,kirin-tor,13.0,13733.0,25.0,,,,4.0,,,,1.0,,,,67.0,36.0,71.0,,50.0,50.0,0.0,50.0,,0.0,,,6.0,11.0,7.0,,6.0,2.0,2.0,2.0,,1.0,,,4.0,4.0,5.0,,3.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
192502249,Grekkon,outland,29.0,2571.0,80.0,0.0,29.0,58.0,5.0,3.0,7.0,12.0,4.0,0.0,2.0,7.0,0.0,,,50.0,,,78.0,50.0,50.0,100.0,,60.0,1.0,,,12.0,,,9.0,6.0,4.0,1.0,,5.0,0.0,,,6.0,,,7.0,3.0,2.0,1.0,,3.0,100.0,,1.0,,1.0,,,0.0,,,1.0,,,0.0,,,,,,,
142293944,Naarushen,ysera,16.0,32.0,,,,,,,,,,,,,,,,100.0,,,,,0.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44694658,Muassa,ysera,45.0,8539.0,59.0,100.0,,,17.0,1.0,,,10.0,1.0,,,50.0,64.0,42.0,45.0,52.0,45.0,17.0,83.0,58.0,67.0,,,24.0,25.0,31.0,22.0,23.0,11.0,6.0,12.0,12.0,3.0,,,12.0,16.0,13.0,10.0,12.0,5.0,1.0,10.0,7.0,2.0,,,,,,,,,,0.0,,,1.0,,,0.0,,0.0,1.0,0.0,,,
157866997,Firrion,die-silberne-hand,15.0,846.0,,50.0,0.0,0.0,,2.0,3.0,1.0,,1.0,0.0,0.0,100.0,,,,,100.0,50.0,0.0,50.0,,,0.0,1.0,,,,,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,0.0,1.0,,,0.0,,,,,,,100.0,100.0,,1.0,1.0,,1.0,1.0,,,,,,,
194407697,Stanks,hyjal,5.0,451.0,33.0,,0.0,,3.0,,1.0,,1.0,,0.0,,50.0,,,,,,0.0,,50.0,,0.0,0.0,2.0,,,,,,3.0,,2.0,,2.0,2.0,1.0,,,,,,0.0,,1.0,,0.0,0.0,,,,,,,0.0,0.0,,1.0,1.0,,0.0,0.0,,,,,,,
173954705,Тринкиэм,gordunni,1.0,275.0,,,,0.0,,,,1.0,,,,0.0,0.0,,,,,0.0,,,,,,,1.0,,,,,2.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
156243552,Erzængel,malorne,50.0,5908.0,25.0,50.0,75.0,50.0,4.0,2.0,4.0,8.0,1.0,1.0,3.0,4.0,75.0,,,25.0,,50.0,50.0,67.0,50.0,33.0,80.0,100.0,8.0,,,8.0,,8.0,6.0,6.0,4.0,3.0,10.0,1.0,6.0,,,2.0,,4.0,3.0,4.0,2.0,1.0,8.0,1.0,,80.0,,5.0,,4.0,,0.0,,,1.0,,,0.0,,,,,,,
165866375,Mörthrop,mannoroth,2.0,822.0,,,,100.0,,,,1.0,,,,1.0,0.0,,,,,50.0,0.0,0.0,,,0.0,0.0,1.0,,,,,2.0,1.0,1.0,,,2.0,1.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,50.0,,,2.0,,,1.0,,,,,,,
137162622,Ejryel,drakthul,48.0,3312.0,100.0,67.0,50.0,0.0,1.0,6.0,2.0,3.0,1.0,4.0,1.0,0.0,67.0,67.0,,33.0,,0.0,60.0,100.0,33.0,60.0,33.0,,3.0,3.0,,3.0,,2.0,5.0,6.0,6.0,5.0,3.0,,2.0,2.0,,1.0,,0.0,3.0,6.0,2.0,3.0,1.0,,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
157037507,Kysuma,die-silberne-hand,48.0,30870.0,58.0,0.0,25.0,0.0,38.0,6.0,8.0,5.0,22.0,0.0,2.0,0.0,59.0,57.0,46.0,45.0,51.0,46.0,53.0,53.0,45.0,71.0,40.0,33.0,111.0,115.0,127.0,87.0,73.0,80.0,15.0,38.0,29.0,7.0,5.0,3.0,66.0,65.0,59.0,39.0,37.0,37.0,8.0,20.0,13.0,5.0,2.0,1.0,,50.0,,4.0,,2.0,,,100.0,,,3.0,,,3.0,,,,,,
89358366,Kharator,blackmoore,26.0,14406.0,48.0,,,,25.0,,,,12.0,,,,56.0,47.0,57.0,46.0,50.0,69.0,50.0,52.0,75.0,,,,78.0,68.0,88.0,28.0,20.0,32.0,8.0,25.0,12.0,,,,44.0,32.0,50.0,13.0,10.0,22.0,4.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
141003490,Fallentear,blackmoore,30.0,504.0,100.0,,0.0,,1.0,,1.0,,1.0,,0.0,,,,,33.0,,,0.0,50.0,50.0,100.0,,,,,,3.0,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,0.0,1.0,1.0,2.0,,,100.0,,2.0,,2.0,,,,100.0,,,2.0,,,2.0,,,,,,
146574721,Yckel,archimonde,4.0,7553.0,,,,,,,,,,,,,100.0,62.0,85.0,100.0,0.0,75.0,,,,,,,4.0,94.0,47.0,4.0,1.0,4.0,,,,,,,4.0,58.0,40.0,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
242833835,Суицидплохо,soulflayer,24.0,1032.0,33.0,0.0,0.0,50.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,50.0,,,60.0,100.0,33.0,,100.0,50.0,1.0,,,6.0,,,5.0,2.0,3.0,,1.0,2.0,0.0,,,3.0,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
45297777,Pyretu,ysera,21.0,16272.0,12.0,0.0,50.0,,8.0,1.0,2.0,,1.0,0.0,1.0,,44.0,45.0,35.0,31.0,39.0,58.0,30.0,33.0,33.0,50.0,62.0,100.0,91.0,49.0,46.0,54.0,57.0,53.0,10.0,12.0,9.0,2.0,8.0,2.0,40.0,22.0,16.0,17.0,22.0,31.0,3.0,4.0,3.0,1.0,5.0,2.0,33.0,,3.0,,1.0,,,80.0,,,10.0,,,8.0,,,,,,,
150752024,Raxus,amanthul,2.0,6433.0,47.0,,,,19.0,,,,9.0,,,,53.0,65.0,44.0,59.0,62.0,45.0,27.0,77.0,38.0,40.0,,,15.0,46.0,16.0,17.0,8.0,20.0,11.0,13.0,13.0,5.0,,,8.0,30.0,7.0,10.0,5.0,9.0,3.0,10.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
176754385,Ahegao,zuljin,5.0,5909.0,57.0,,,,21.0,,,,12.0,,,,38.0,50.0,73.0,63.0,40.0,41.0,100.0,50.0,50.0,,100.0,0.0,13.0,18.0,26.0,35.0,20.0,22.0,2.0,12.0,2.0,,1.0,1.0,5.0,9.0,19.0,22.0,8.0,9.0,2.0,6.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
168829021,Rhegar,emeriss,8.0,375.0,,100.0,50.0,0.0,,2.0,2.0,1.0,,2.0,1.0,0.0,0.0,,,,,,,100.0,0.0,,,50.0,1.0,,,,,,,1.0,3.0,,,2.0,0.0,,,,,,,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
120634199,Szulamit,arathor,9.0,3674.0,27.0,80.0,67.0,0.0,11.0,5.0,3.0,2.0,3.0,4.0,2.0,0.0,40.0,44.0,67.0,25.0,,33.0,55.0,0.0,75.0,100.0,50.0,67.0,10.0,9.0,3.0,4.0,,3.0,11.0,2.0,8.0,1.0,4.0,6.0,4.0,4.0,2.0,1.0,,1.0,6.0,0.0,6.0,1.0,2.0,4.0,,0.0,,7.0,,0.0,50.0,0.0,,4.0,5.0,,2.0,0.0,,,,,,,
135387161,Génesus,ysera,7.0,12117.0,0.0,,,,1.0,,,,0.0,,,,,,,100.0,,,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
143331953,Rhyella,burning-blade,11.0,245.0,,100.0,,,,1.0,,,,1.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
197106386,Orick,silvermoon,1.0,226.0,,,0.0,,,,1.0,,,,0.0,,,,,,,,,0.0,,,100.0,50.0,,,,,,,,1.0,,,1.0,2.0,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
76460205,Narêya,blackhand,5.0,5032.0,0.0,,,,1.0,,,,0.0,,,,43.0,60.0,25.0,60.0,33.0,67.0,100.0,50.0,33.0,100.0,,,7.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,,,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,78.0,,9.0,,7.0,,,,,,,,,,,,,,,
110225089,Glorianna,blackmoore,16.0,912.0,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,100.0,,,2.0,,,2.0,,,,,,
145543162,Notimar,pozzo-delleternità,24.0,8902.0,35.0,50.0,64.0,67.0,17.0,8.0,11.0,3.0,6.0,4.0,7.0,2.0,75.0,58.0,62.0,58.0,50.0,80.0,42.0,40.0,42.0,43.0,43.0,40.0,12.0,26.0,13.0,24.0,8.0,5.0,26.0,25.0,40.0,14.0,7.0,10.0,9.0,15.0,8.0,14.0,4.0,4.0,11.0,10.0,17.0,6.0,3.0,4.0,50.0,,2.0,,1.0,,,0.0,,,1.0,,,0.0,,,,,,,
114799676,Deathcommand,malorne,2.0,202.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,,,,3.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
180981990,Hérõs,hyjal,9.0,11512.0,17.0,50.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,52.0,28.0,28.0,38.0,55.0,75.0,0.0,40.0,40.0,33.0,,,29.0,46.0,32.0,39.0,11.0,4.0,1.0,5.0,5.0,3.0,,,15.0,13.0,9.0,15.0,6.0,3.0,0.0,2.0,2.0,1.0,,,,,,,,,,,100.0,,,1.0,,,1.0,,,,,,
152837006,Raxn,ulduar,18.0,11769.0,30.0,50.0,0.0,,10.0,2.0,1.0,,3.0,1.0,0.0,,50.0,24.0,33.0,46.0,19.0,71.0,28.0,38.0,73.0,83.0,0.0,0.0,26.0,33.0,27.0,26.0,16.0,14.0,18.0,8.0,11.0,6.0,1.0,1.0,13.0,8.0,9.0,12.0,3.0,10.0,5.0,3.0,8.0,5.0,0.0,0.0,,0.0,,12.0,,0.0,,,,,,,,,,100.0,1.0,1.0,,,
155658008,Phâllânx,antonidas,1.0,1456.0,,,,,,,,,,,,,75.0,33.0,25.0,88.0,50.0,100.0,,0.0,,,50.0,,4.0,3.0,4.0,8.0,6.0,1.0,,1.0,,,2.0,,3.0,1.0,1.0,7.0,3.0,1.0,,0.0,,,1.0,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
109083446,Arthurio,antonidas,55.0,43968.0,8.0,,100.0,50.0,13.0,,1.0,2.0,1.0,,1.0,1.0,49.0,30.0,38.0,34.0,49.0,35.0,21.0,40.0,50.0,25.0,44.0,0.0,45.0,64.0,45.0,38.0,35.0,31.0,19.0,20.0,10.0,4.0,9.0,2.0,22.0,19.0,17.0,13.0,17.0,11.0,4.0,8.0,5.0,1.0,4.0,0.0,,0.0,,2.0,,0.0,,,100.0,,,4.0,,,4.0,,,,,,
127804343,Astira,ysera,46.0,8789.0,46.0,42.0,25.0,25.0,28.0,12.0,12.0,8.0,13.0,5.0,3.0,2.0,43.0,46.0,30.0,36.0,17.0,58.0,35.0,20.0,41.0,32.0,71.0,0.0,23.0,24.0,10.0,14.0,6.0,19.0,48.0,15.0,37.0,22.0,7.0,3.0,10.0,11.0,3.0,5.0,1.0,11.0,17.0,3.0,15.0,7.0,5.0,0.0,0.0,,2.0,,0.0,,,50.0,100.0,,6.0,2.0,,3.0,2.0,,,,,,
165824907,Throw,das-konsortium,18.0,2955.0,50.0,33.0,0.0,67.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,20.0,,,33.0,,30.0,,0.0,0.0,,45.0,100.0,10.0,,,3.0,,10.0,,2.0,2.0,,11.0,1.0,2.0,,,1.0,,3.0,,0.0,0.0,,5.0,1.0,,,,,,,,33.0,,,9.0,,,3.0,,,,,,,
106720191,Cajmere,dalaran,9.0,2391.0,38.0,75.0,100.0,,8.0,4.0,1.0,,3.0,3.0,1.0,,25.0,33.0,0.0,25.0,0.0,75.0,33.0,75.0,40.0,25.0,,100.0,4.0,15.0,3.0,4.0,1.0,4.0,6.0,4.0,5.0,4.0,,2.0,1.0,5.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
97570087,Xasi,gorgonnash,1.0,2383.0,50.0,,,,2.0,,,,1.0,,,,50.0,33.0,83.0,100.0,,,0.0,0.0,,,,,2.0,6.0,6.0,1.0,,,1.0,1.0,,,,,1.0,2.0,5.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
191463107,Cffsnøow,archimonde,1.0,8086.0,33.0,,,,3.0,,,,1.0,,,,50.0,53.0,63.0,78.0,54.0,50.0,,100.0,,,,,18.0,38.0,35.0,23.0,13.0,8.0,,3.0,,,,,9.0,20.0,22.0,18.0,7.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
174953493,Holdies,silvermoon,26.0,1107.0,20.0,,100.0,100.0,5.0,,2.0,2.0,1.0,,2.0,2.0,,,,100.0,,,100.0,,67.0,,,,,,,1.0,,,1.0,,3.0,,,,,,,1.0,,,1.0,,2.0,,,,,0.0,,10.0,,0.0,100.0,,,1.0,,,1.0,,,,,,,,
40264151,Lesure,kul-tiras,11.0,239.0,,,,,,,,,,,,,,,,,,,50.0,,100.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
147281597,Chrinø,khaz-modan,2.0,561.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
86054222,Arnie,der-abyssische-rat,133.0,130270.0,49.0,33.0,33.0,100.0,45.0,3.0,6.0,1.0,22.0,1.0,2.0,1.0,60.0,66.0,53.0,49.0,56.0,49.0,50.0,57.0,60.0,77.0,25.0,100.0,223.0,434.0,330.0,270.0,227.0,189.0,16.0,40.0,10.0,13.0,4.0,2.0,134.0,286.0,175.0,133.0,127.0,92.0,8.0,23.0,6.0,10.0,1.0,2.0,,,,,,,,33.0,,,6.0,,,2.0,,,,,,,
153202632,Shirotama,burning-legion,18.0,1321.0,50.0,33.0,43.0,50.0,2.0,6.0,7.0,2.0,1.0,2.0,3.0,1.0,100.0,,,50.0,,,75.0,100.0,0.0,,0.0,20.0,1.0,,,2.0,,,4.0,2.0,3.0,,1.0,5.0,1.0,,,1.0,,,3.0,2.0,0.0,,0.0,1.0,,,,,,,0.0,100.0,,2.0,1.0,,0.0,1.0,,,,,,,
196653971,Ultimato,outland,10.0,2595.0,0.0,,100.0,,1.0,,2.0,,0.0,,2.0,,40.0,0.0,,,,60.0,29.0,100.0,50.0,,50.0,,5.0,1.0,,,,10.0,7.0,1.0,2.0,,6.0,,2.0,0.0,,,,6.0,2.0,1.0,1.0,,3.0,,,,,,,,,33.0,,,3.0,,,1.0,,,,,,,
66737729,Lúx,hellscream,50.0,21381.0,48.0,71.0,33.0,57.0,40.0,7.0,6.0,7.0,19.0,5.0,2.0,4.0,81.0,46.0,32.0,33.0,29.0,92.0,46.0,46.0,49.0,45.0,,71.0,156.0,61.0,38.0,42.0,28.0,123.0,48.0,63.0,65.0,31.0,,7.0,127.0,28.0,12.0,14.0,8.0,113.0,22.0,29.0,32.0,14.0,,5.0,100.0,0.0,1.0,1.0,1.0,0.0,,100.0,,,2.0,,,2.0,,,,,,,
56774862,Thargi,dun-modr,7.0,42392.0,44.0,50.0,33.0,,9.0,4.0,3.0,,4.0,2.0,1.0,,48.0,38.0,43.0,51.0,46.0,54.0,14.0,33.0,50.0,33.0,0.0,,87.0,251.0,301.0,232.0,188.0,85.0,22.0,9.0,6.0,3.0,1.0,,42.0,96.0,128.0,119.0,86.0,46.0,3.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
200433232,Зулартес,ashenvale,7.0,319.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,,0.0,,,,33.0,100.0,,,,,,,2.0,,,,3.0,2.0,,,,,,,0.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
184405917,Jummss,archimonde,14.0,107.0,,100.0,100.0,,,1.0,1.0,,,1.0,1.0,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,100.0,,,2.0,,,2.0,,,,,,
121487654,Himmelshørn,blackhand,2.0,40.0,0.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149848613,Nêllo,hyjal,12.0,10195.0,50.0,,,,2.0,,,,1.0,,,,50.0,58.0,70.0,58.0,59.0,33.0,,0.0,,,,,12.0,59.0,40.0,33.0,29.0,9.0,,1.0,,,,,6.0,34.0,28.0,19.0,17.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
