Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,,242672733
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Brutal Dissonance,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Macabre Sheet Music,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,Exodar Tabard,106385058
Dread Sentinel's Ebony Headgear,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Dynamo Doomstompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Sinful Gladiator's Insignia of Alacrity,Spare Meat Hook,Mantle of Manifest Sins,Gorestained Cleaver,Barricade of the Endless Empire,,154442113
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Wraps of the Blood-Soaked Brawler,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Sinful Gladiator's Plate Handguards,Band of the Risen Bonelord,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,98572179
Wing Commander's Helmet,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Artisan Member's Shirt,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Slimy Consumptive Organ,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,,199760651
Plague Handler's Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Stylish Red Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Ritual Commander's Ring,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Grim-Veiled Cape,Axe of the Deadgrove,Barricade of the Endless Empire,Gnomeregan Tabard,47118729
Oversized Centurion Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Sinful Gladiator's Ring,Inscrutable Quantum Device,Slimy Consumptive Organ,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of the Shattered Sun,174846521
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Lightbringer,156424854
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Golden Filigreed Doublet,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,Tabard of the Explorer,132062693
Selfless Collector's GreatHelm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fleshfused Crushers,Twisted Witherroot Band,Shadowghast Ring,Splintered Heart of Al'ar,Spare Meat Hook,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Duskwarder Shield,,158500283
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Stylish Black Shirt,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Anima Field Emitter,Splintered Heart of Al'ar,Shroud of the Penitent,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,174587149
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Wound Dressing,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Drape of Twisted Loyalties,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Ascended,112823637
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Common Brown Shirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Death God's Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Scout's Tabard,137177891
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Entwined Gorger Tendril,Inscrutable Quantum Device,Pulsating Stoneheart,Blighted Margrave's Cloak,Sinful Aspirant's Mace,Acidslough Bulwark,Renowned Guild Tabard,168238612
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Ritualist's Treasured Ring,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,99696327
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Tia Shortsleeve's Short Sleeve Shirt,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Death God's Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,Stormwind Tabard,89933994
Plague Handler's Greathelm,Sinful Gladiator's Pendant,Dread Sentinel's Ebony Spaulders,Yellow Lumberjack Shirt,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Hardened Castle Crushers,Death God's Signet,Hyperlight Band,Sanguine Vintage,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,Tabard of the 7th Legion,237894548
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Stylish Black Shirt,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Fleshfused Circle,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Grim-Veiled Cape,Axe of the Deadgrove,Barricade of the Endless Empire,Purple Trophy Tabard of the Illidari,99189185
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Scarlet Filigreed Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,127329769
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,129675701
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Macabre Sheet Music,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,196803565
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Commander's Ring,Pulsating Stoneheart,Inscrutable Quantum Device,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,155385992
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Mantle of Manifest Sins,Sophisticated Bonecracker,Sinful Gladiator's Guard,,170123188
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Ring of Perpetual Conflict,Blood-Spattered Scale,Inscrutable Quantum Device,Crest of the Legionnaire General,Sinsmasher,Sylvan Whiteshield,,88625152
Wing Commander's Helmet,Azure-Venom Choker,Vile Butcher's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Darkmoon Deck: Indomitable,Sinful Gladiator's Cloak,Axe of the Deadgrove,Sylvan Whiteshield,,167160965
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Selis' Silk Shirt,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Band of the Risen Bonelord,Stone Legion Heraldry,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Reaver of Renewed Resolve,Encrusted Canopic Lid,,158918359
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Anima Field Emitter,Darkmoon Deck: Voracity,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Argent Crusader's Tabard,75467312
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Sinful Gladiator's Xiphos,Acidslough Bulwark,,156766278
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Twisted Witherroot Band,Splintered Heart of Al'ar,Sanguine Vintage,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,188759228
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Bloodoath Signet,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Sinful Gladiator's Drape,Supercollider,Sinful Gladiator's Guard,,194386574
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Undisputed Champion's Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Arachnid Cipher Ring,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Explorer,132401526
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Ascended,195731446
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Valarjar Tabard,140892084
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,154395030
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Fleshfused Circle,Ritual Commander's Ring,Slimy Consumptive Organ,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Bulwark,,120019768
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Signet of the False Accuser,Splintered Heart of Al'ar,Macabre Sheet Music,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,158531984
Darkfrost Helmet,Azure-Venom Choker,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Band of the Risen Bonelord,Death God's Signet,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Kaal's Gloomblade,Elysian Sentinel's Aegis,,179845298
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Illustrious Guild Tabard,172559574
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Acidslough Bulwark,,183013498
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Antiseptic-Soaked Dressing,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Supercollider,Elysian Sentinel's Aegis,Tabard of the Ascended,161646987
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Bloodoath Signet,Death God's Signet,Splintered Heart of Al'ar,Stone Legion Heraldry,Grim-Veiled Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,,162333844
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Stone Legion Heraldry,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Supercollider,Acidslough Bulwark,,155209419
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Blue Martial Shirt,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Tabard of the Lightbringer,95534608
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Dread Sentinel's Ebony Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Colossal Plate Gauntlets,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Barricade of the Endless Empire,Renowned Guild Tabard,152287332
Wing Commander's Helmet,Azure-Venom Choker,Sinful Gladiator's Plate Shoulders,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Gauntlets,Shadowghast Ring,Sinful Gladiator's Band,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Decadent Nathrian Shawl,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of the Lightbringer,133275195
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Prankster's Pauldrons,Initiate's Shirt,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Most Regal Signet of Sire Denathrius,Viscera of Coalesced Hatred,Sanguine Vintage,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,88557930
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,158300438
Diadem of Imperious Desire,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Fogweaver Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Decanter of Anima-Charged Winds,Anima Field Emitter,Cowled Batwing Cloak,Ascended Gladius of Glory,Sinful Gladiator's Guard,Huojin Tabard,46696910
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Bladedancer's Armor Kit,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,,105235759
Shadowghast Helm,Muckformed Chain Choker,Selfless Collector's Spaulders,Precious' Ribbon,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Illustrious Guild Tabard,81433540
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Entwined Gorger Tendril,Inscrutable Quantum Device,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Chyrus's Crest of Hope,,78682830
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Shadowghast Greaves,Sabatons of the Iron Watcher,Pit Fighter's Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Ritualist's Treasured Ring,Stone Legion Heraldry,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sinsmasher,Shieldwall of the Breaker,,218079522
Shadowghast Helm,Trailspinner Pendant,Selfless Collector's Spaulders,,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Fleshfused Crushers,Hyperlight Band,Fleshfused Circle,Viscera of Coalesced Hatred,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,132026547
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Sinful Aspirant's Badge of Ferocity,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,Loremaster's Colors,156541137
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Sinful Gladiator's Signet,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Sylvan Whiteshield,Argent Crusader's Tabard,176439904
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,93906817
Shadowghast Helm,Sinful Gladiator's Amulet,Unyielding Combatant's Pauldrons,White Linen Shirt,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Wargreaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Sinful Aspirant's Signet,Sinful Gladiator's Signet,Pulsating Stoneheart,Blood-Spattered Scale,Sinful Aspirant's Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,167248845
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Achiever,98840595
Ancient Iron Heaume,Sin Stained Pendant,Prankster's Pauldrons,Irradiated Undercoat,Rampaging Giant's Chestplate,Shadowghast Waistguard,Dread Sentinel's Ebony Legguards,Errant Crusader's Greaves,Flamewatch Armguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Gluttonous Spike,Anima Field Emitter,Crest of the Legionnaire General,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,,89408739
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Ascended,154874705
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Decadent Nathrian Shawl,Supercollider,Encrusted Canopic Lid,Colors of the Undying Army,163442072
