Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,Tabard of Summer Skies,158076754,Irradiated Undercoat
Darkfrost Helmet,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Guilewind Stone Talons,Death God's Signet,Ritual Commander's Ring,Darkmoon Deck: Indomitable,Inscrutable Quantum Device,Drape of Twisted Loyalties,Sophisticated Bonecracker,Barricade of the Endless Empire,,72277457,
Darkfrost Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Arachnid Cipher Ring,Skulker's Wing,Grim Codex,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,73771904,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,158260545,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Sinful Gladiator's Ring,Ritual Bone Band,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,208307745,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Cowled Batwing Cloak,Stoneborn Terrorblade,Stonewrought Gargoyles Barrier,Argent Crusader's Tabard,140751707,Cerulean Filigreed Shirt
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Mantle of Manifest Sins,Gorestained Cleaver,Encrusted Canopic Lid,,156795128,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Legacy of Thunder,Elysian Sentinel's Aegis,Guild Tabard,97687989,Golden Filigreed Doublet
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Bloodoath Signet,Sanguine Vintage,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Barricade of the Endless Empire,,237899031,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Stitchflesh's Misplaced Signet,Sinful Gladiator's Badge of Ferocity,Bargast's Leash,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Exodar Tabard,197999120,
Iron Riveted War Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Greaves of Iron Intensity,Hellhound Cuffs,Fleshfused Crushers,Shadowghast Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Saronite Animus Cloak,Sinsmasher,Chyrus's Crest of Hope,Gilneas Tabard,174275919,Artisan Officer's Shirt
Shadowghast Helm,Sinful Gladiator's Amulet,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Sinful Aspirant's Plate Cuffs,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Hyperlight Band,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Sigil of Adaptation,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Tabard of the Dark Iron,244701574,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Sinful Aspirant's Ring,Sinful Aspirant's Badge of Ferocity,Anima Field Emitter,Sinful Gladiator's Cloak,Sacred Sparrer's Edge,Sinful Gladiator's Guard,,169704204,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Meditation's Muse,Elysian Sentinel's Aegis,,193398690,Artisan Officer's Shirt
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,154391767,
Wing Commander's Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Overwhelming Power Crystal,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,,243619144,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Hand,185755972,Blue Linen Shirt
Sinful Aspirant's Plate Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Inscrutable Quantum Device,Slimy Consumptive Organ,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,179027376,
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Shadowghast Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Gorestained Cleaver,Duskwarder Shield,,171867339,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,124079940,Artisan Officer's Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Death God's Signet,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Zandalari,245309210,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Dragonslayer's Brace,Frostplate Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Twisted Witherroot Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Pulsing Spellshield,,201992719,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Arachnid Cipher Ring,Bloodoath Signet,Gluttonous Spike,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of Brute Force,81103851,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Entwined Gorger Tendril,Bargast's Leash,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,105400386,Captain Sanders' Shirt
Shadowghast Helm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Stormtempered Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Arachnid Cipher Ring,Anima Field Emitter,Overwhelming Power Crystal,Cloak of the Makers,Supercollider,Barricade of the Endless Empire,,16524690,
Diadem of Imperious Desire,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Stonebark Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,183218155,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Ardent Sunstar Signet,Sinful Aspirant's Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,186303395,
Wrathbark Greathelm,Heart of Azeroth,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Shadowghast Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Ritual Bone Band,Arachnid Cipher Ring,Anima Field Emitter,Phial of Putrefaction,"Ashjra'kamas, Shroud of Resolve",Sinsmasher,Sinful Aspirant's Barrier,,37996136,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Hyperlight Band,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,246721242,Precious' Ribbon
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Bladedancer's Armor Kit,Anima Field Emitter,Cloak of Enveloping Manifestations,Gorestained Cleaver,Barricade of the Endless Empire,,211971142,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,162397961,
Selfless Collector's GreatHelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Commander's Ring,Death God's Signet,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,103757915,Red Martial Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Fleshfused Circle,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,161471908,Artisan Member's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gilded Steel Legplates,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Sinful Gladiator's Ring,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Gast's Cloak of Compression,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Uldum Accord Tabard,174634235,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Gilded Steel Legplates,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Entwined Gorger Tendril,Ring of Perpetual Conflict,Macabre Sheet Music,Inscrutable Quantum Device,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Tabard of the Ascended,181218016,Artisan Officer's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Aspirant's Plate Chestplate,Stonebark Girdle,Sinful Aspirant's Plate Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Ritual Commander's Ring,Blood-Spattered Scale,Sinful Gladiator's Medallion,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,208592622,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Splintered Heart of Al'ar,Stone Legion Heraldry,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Encrusted Canopic Lid,,180420766,Captain Sanders' Shirt
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Overwhelming Power Crystal,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,81816192,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Tabard of the Achiever,151342688,Precious' Ribbon
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,157739997,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Inscrutable Quantum Device,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,Argent Crusader's Tabard,241961399,Fashionable Undershirt
Diadem of Imperious Desire,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Ironforge Tabard,156092404,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritual Bone Band,Ritualist's Treasured Ring,Phial of Putrefaction,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Waveblade Ankoan,197765933,Antiseptic-Soaked Dressing
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Ring of Perpetual Conflict,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,149991837,
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Inscrutable Quantum Device,Pulsating Stoneheart,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Stormwind Tabard,243291332,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Meditation's Muse,Acidslough Bulwark,,211881362,
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Bladedancer's Armor Kit,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,,113713921,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Renowned Guild Tabard,176404496,Embroidered Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Emblem,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Redoubt,,244869765,Artisan Member's Shirt
Plague Handler's Greathelm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Shadowghast Ring,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,162404238,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Shadowghast Ring,Sinful Aspirant's Insignia of Alacrity,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Master Trainer's Tabard,150040512,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Skulker's Wing,Drape of Twisted Loyalties,Sophisticated Bonecracker,Encrusted Canopic Lid,,134022315,Artisan Member's Shirt
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Aspirant's Plate Legguards,Sinful Gladiator's Plate Stompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Sinful Aspirant's Emblem,Splintered Heart of Al'ar,Sinful Gladiator's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Renowned Guild Tabard,192681831,Artisan Member's Shirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Fleshfused Circle,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,175400548,Wound Dressing
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,160623118,
Wing Commander's Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Hardened Castle Crushers,Fleshfused Circle,Signet of the False Accuser,Slimy Consumptive Organ,Phial of Putrefaction,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the Ascended,244032512,
Plague Handler's Greathelm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Valinor's Ground Pounders,Horologist's Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Band of the Risen Bonelord,Splintered Heart of Al'ar,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Engorged Worm Smasher,Duskwarder Shield,Gilneas Tabard,226192940,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Death God's Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Macabre Sheet Music,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,176897232,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Arachnid Cipher Ring,Ritualist's Treasured Ring,Gluttonous Spike,Darkmoon Deck: Voracity,Shroud of the Penitent,Sinsmasher,Encrusted Canopic Lid,,104445238,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Selfless Collector's Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,147226956,
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Arachnid Cipher Ring,Ring of Perpetual Conflict,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,156001148,
