Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Gild's Crewneck,Breastplate of Cautious Calculation,Stonebark Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Darkmoon Deck: Indomitable,Overflowing Anima Cage,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Illustrious Guild Tabard,177775653
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,Silvermoon Doublet,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Ritual Bone Band,Pulsating Stoneheart,Stone Legion Heraldry,Cloak of Enveloping Manifestations,Ascended Gladius of Glory,Acidslough Bulwark,Huojin Tabard,101466059
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Bone Band,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Macabre Sheet Music,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,,151455559
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Entwined Gorger Tendril,Sinful Aspirant's Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Medallion,Dealer Xy'exa's Cape,Engorged Worm Smasher,Sinful Aspirant's Barrier,,198216897
Darkfrost Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Gorestained Cleaver,Encrusted Canopic Lid,,157844050
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Ebon Filigreed Doublet,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,Thunder Bluff Tabard,176608692
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Precious' Ribbon,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Fleshfused Circle,Ritual Commander's Ring,Bladedancer's Armor Kit,Overwhelming Power Crystal,Crest of the Legionnaire General,Sinful Gladiator's Hacker,Acidslough Bulwark,,104654161
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Selfless Collector's Girdle,Halkias's Towering Pillars,Stone-Infused Sabatons,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,Orgrimmar Tabard,122645140
Plague Handler's Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Fashionable Undershirt,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,,158103304
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Chyrus's Crest of Hope,,93030662
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Barricade of the Endless Empire,Argent Crusader's Tabard,97667229
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,Tushui Tabard,107271066
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Hyperlight Band,Blood-Spattered Scale,Spare Meat Hook,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,,166383385
Sinful Gladiator's Plate Helm,Trailspinner Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sinful Gladiator's Plate Stompers,Sinful Gladiator's Plate Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Fleshfused Circle,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,195345749
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Officer's Shirt,Rampaging Giant's Chestplate,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Fleshfused Crushers,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Sinsmasher,Chyrus's Crest of Hope,Tabard of the Lightbringer,186436664
Plague Handler's Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Bloodoath Signet,Sinful Gladiator's Insignia of Alacrity,Spare Meat Hook,Sinful Gladiator's Drape,Gorestained Cleaver,Sinful Gladiator's Guard,,164759615
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Sinful Gladiator's Plate Wargreaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Arachnid Cipher Ring,Ritual Bone Band,Anima Field Emitter,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,,117392030
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Sanguine Vintage,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,159710400
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Ardent Sunstar Signet,Ritual Bone Band,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,,75791424
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Irradiated Undercoat,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Stone Legion Heraldry,Decadent Nathrian Shawl,Engorged Worm Smasher,Builwark of the Stone Legion,,176360167
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Spare Meat Hook,Splintered Heart of Al'ar,Mantle of Manifest Sins,Axe of the Deadgrove,Elysian Sentinel's Aegis,Argent Crusader's Tabard,149763852
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Shadowghast Ring,Death God's Signet,Anima Field Emitter,Wakener's Frond,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,Thunder Bluff Tabard,191367421
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritual Bone Band,Hyperlight Band,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,175828779
Darkfrost Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Shadowghast Greaves,Valinor's Ground Pounders,Hellhound Cuffs,Guilewind Stone Talons,Arachnid Cipher Ring,Twisted Witherroot Band,Viscera of Coalesced Hatred,Spare Meat Hook,Dealer Xy'exa's Cape,Gorestained Cleaver,Encrusted Canopic Lid,,135592201
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Entwined Gorger Tendril,Band of the Risen Bonelord,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,166472207
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Chyrus's Crest of Hope,Orgrimmar Tabard,148431706
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Macabre Sheet Music,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,,162044387
Wrathbark Greathelm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Initiate's Shirt,Abdominal Securing Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,89899065
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,164078609
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ring of Perpetual Conflict,Master Duelist's Chit,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Duskwarder Shield,,123079866
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Nyte's Mischievous Treads,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Darkmoon Deck: Voracity,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Engorged Worm Smasher,Chyrus's Crest of Hope,,155194876
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,,Rampaging Giant's Chestplate,Stonebark Girdle,Shadowghast Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Bloodoath Signet,Macabre Sheet Music,Sanguine Vintage,Cowled Batwing Cloak,Sacred Sparrer's Edge,Encrusted Canopic Lid,,116882174
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Lucky Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,159225413
Shadowghast Helm,Valeshroud Torque,Pauldrons of Unleashed Pride,Undisputed Champion's Shirt,Breastplate of Fatal Contrivances,Shieldguard's Girdle,Gormshell Greaves,Errant Crusader's Greaves,Shieldguard's Vambraces,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Gluttonous Spike,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,71347128
Wrathbark Greathelm,Sinful Gladiator's Pendant,Shadowghast Pauldrons,Threads of Tirion,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Sinful Gladiator's Guard,Tabard of the Ascended,88240571
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Inscrutable Quantum Device,Phial of Putrefaction,Sinful Gladiator's Drape,Supercollider,Chyrus's Crest of Hope,,184927243
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Bracers of the Tenebrous Retinue,Distorted Construct's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Spare Meat Hook,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,191407351
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Shadowghast Ring,Inscrutable Quantum Device,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Silvermoon City Tabard,106403243
Diadem of Imperious Desire,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Hyperlight Band,Ritual Bone Band,Inscrutable Quantum Device,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Lightbringer,91230841
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Steelcore Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Entwined Gorger Tendril,Ardent Sunstar Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Mantle of Manifest Sins,Axe of the Deadgrove,Elysian Sentinel's Aegis,Renowned Guild Tabard,107524371
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Signet of the False Accuser,Inscrutable Quantum Device,Gluttonous Spike,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,Ironforge Tabard,168139021
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Precious' Ribbon,Chestplate of the March Warden,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Macabre Sheet Music,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,141445649
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Last Season's Shirt,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Commander's Ring,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Argent Crusader's Tabard,94673446
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,140116630
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,179868022
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Paper Shirt,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Valinor's Ground Pounders,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Pulsating Stoneheart,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,Argent Crusader's Tabard,185322365
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Decadent Nathrian Shawl,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,188132918
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,193054276
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Phial of Putrefaction,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,194774991
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,143450883
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Bargast's Leash,Shroud of the Penitent,Barbed-Edge of the Stone Legion,Barricade of the Endless Empire,,243304707
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Sinful Gladiator's Signet,Inscrutable Quantum Device,Overwhelming Power Crystal,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,,86127740
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,161166557
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Legacy of Thunder,Elysian Sentinel's Aegis,,129396024
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,143499507
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Sharkskin Tunic,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Silvermoon City Tabard,66547639
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Band of the Risen Bonelord,Ritual Commander's Ring,Blood-Spattered Scale,Pulsating Stoneheart,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,160356773
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Sinful Gladiator's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,Orgrimmar Tabard,145948066
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Amber Filigreed Doublet,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Mantle of Manifest Sins,Gorestained Cleaver,Elysian Sentinel's Aegis,Illustrious Guild Tabard,145980831
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Honorbound,139217921
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Xandria's Kopis of Courage,Barricade of the Endless Empire,,162084678
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Inscrutable Quantum Device,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,146958236
