Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Splintered Heart of Al'ar,Anima Field Emitter,Wrap of Unity,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,128957568,Dark Silk Shirt
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Arachnid Cipher Ring,Death God's Signet,Sanguine Vintage,Blood-Spattered Scale,Grim-Veiled Cape,Supercollider,Acidslough Bulwark,,91417893,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,,130524663,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Gorestained Cleaver,Acidslough Bulwark,Army of the Light Tabard,12270670,Sleeveless T-Shirt
Wrathbark Greathelm,Reinforced High Collar,Shadowghast Pauldrons,Tharatos' Charred Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Signet,Ardent Sunstar Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,165296752,
Wing Commander's Helmet,Charm of Eternal Winter,Tabone's Branded Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Shadowghast Armguards,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,114254685,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gorestained Cleaver,Chyrus's Crest of Hope,,242939413,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Girdle,Sinful Gladiator's Plate Legguards,Boots of the Underdweller,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Sacred Sparrer's Edge,Sinful Gladiator's Guard,Renowned Guild Tabard,168302250,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ardent Sunstar Signet,Bloodoath Signet,Stone Legion Heraldry,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,,110898468,
Diadem of Imperious Desire,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Bladedancer's Armor Kit,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,,145893282,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Sinful Aspirant's Ring,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,193746349,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Bladedancer's Armor Kit,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,,167348496,
Wrathbark Greathelm,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Decanter of Anima-Charged Winds,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Encrusted Canopic Lid,Tabard of the Argent Dawn,108269690,Sharkskin Tunic
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,186484369,Artisan Officer's Shirt
Wing Commander's Helmet,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Mimiron's Inferno Couplings,Fallen Templar's Gauntlets,Twisted Witherroot Band,Fleshfused Circle,Splintered Heart of Al'ar,Slimy Consumptive Organ,Decadent Nathrian Shawl,Mace of Enveloping Sins,Acidslough Bulwark,Orgrimmar Tabard,119359385,Gorgeous Blouse
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,161166557,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of the Lightbringer,96164206,Precious' Ribbon
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Fleshfused Circle,Hyperlight Band,Anima Field Emitter,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,124000366,
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Phial of Putrefaction,Cloak of Enveloping Manifestations,Klontzas' Precise Pummeler,Acidslough Bulwark,,175971933,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Chyrus's Crest of Hope,,176308348,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Bargast's Leash,Inscrutable Quantum Device,Cowled Batwing Cloak,Gorestained Cleaver,Chyrus's Crest of Hope,Tabard of the Lightbringer,113996193,
Plague Handler's Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Signet of the False Accuser,Fleshfused Circle,Gluttonous Spike,Splintered Heart of Al'ar,Crest of the Legionnaire General,Gorestained Cleaver,Stonewrought Gargoyles Barrier,Guild Tabard,140317785,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,142635489,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Sinful Aspirant's Ring,Ritual Bone Band,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Crest of the Legionnaire General,Supercollider,Barricade of the Endless Empire,,159970790,
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Commander's Ring,Shadowghast Ring,Splintered Heart of Al'ar,Anima Field Emitter,Cloak of Enveloping Manifestations,Sinsmasher,Encrusted Canopic Lid,,194457552,
Oversized Centurion Helm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,156159367,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Fleshfused Circle,Signet of the False Accuser,Slimy Consumptive Organ,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,171305702,Master Builder's Shirt
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Bargast's Leash,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Orgrimmar Tabard,155984447,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,162452703,Irradiated Undercoat
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Arachnid Cipher Ring,Band of the Risen Bonelord,Spare Meat Hook,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,90528656,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Bloodoath Signet,Slimy Consumptive Organ,Sinful Gladiator's Insignia of Alacrity,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,,65168902,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Barricade of the Endless Empire,,111232419,Red Linen Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,139168354,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Fleshfused Circle,Signet of the False Accuser,Anima Field Emitter,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,119591576,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Ritual Bone Band,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of the Shattered Sun,145191273,Precious' Ribbon
Sinful Gladiator's Plate Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Sinful Aspirant's Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Medallion,Sinful Gladiator's Drape,Supercollider,Sinful Gladiator's Guard,,194386574,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Death God's Signet,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,,188051410,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Pulsating Stoneheart,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,,140706614,Irradiated Undercoat
Shadowghast Helm,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Lightbringer,164541110,Last Season's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Xandria's Kopis of Courage,Acidslough Bulwark,Tabard of the Shattered Sun,113803548,Precious' Ribbon
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Fleshfused Circle,Death God's Signet,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,63473937,
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Slimy Consumptive Organ,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,111085006,
Diadem of Imperious Desire,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Sinful Gladiator's Insignia of Alacrity,Phial of Putrefaction,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,185495750,Amber Filigreed Shirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Renowned Guild Tabard,93539639,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Ritualist's Treasured Ring,Sanguine Vintage,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Zandalari,202618704,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Guild Tabard,177388611,Scarlet Filigreed Shirt
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Ritual Bone Band,Shadowghast Ring,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,241832935,
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Phial of Putrefaction,Slimy Consumptive Organ,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,,194652383,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Ring of Perpetual Conflict,Slimy Consumptive Organ,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,154868222,
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,128532791,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Ardent Sunstar Signet,Signet of the False Accuser,Slimy Consumptive Organ,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,Tabard of the Ascended,166165645,
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Bladedancer's Armor Kit,Grim-Veiled Cape,Axe of the Deadgrove,Barricade of the Endless Empire,Argent Crusader's Tabard,106710215,Lucky Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,101982631,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Bargast's Leash,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Ascended Gladius of Glory,Barricade of the Endless Empire,Tabard of the Lightbringer,152704654,Precious' Ribbon
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Guild Tabard,155321637,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Aspirant's Plate Cuffs,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Sinful Gladiator's Drape,Gorestained Cleaver,Encrusted Canopic Lid,,99794172,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Hyperlight Band,Anima Field Emitter,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,74861863,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Ring of Perpetual Conflict,Inscrutable Quantum Device,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Shieldwall of the Breaker,Tabard of the Achiever,115797008,Threads of Tirion
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,168014278,
Sinful Aspirant's Plate Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Aspirant's Plate Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Sinful Aspirant's Plate Cuffs,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Aspirant's Ring,Sinful Aspirant's Medallion,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,90422956,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sacred Sparrer's Edge,Barricade of the Endless Empire,,174684035,
