Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Last Season's Shirt,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Pulsating Stoneheart,Inscrutable Quantum Device,Blighted Margrave's Cloak,Ascended Gladius of Glory,Sinful Aspirant's Barrier,Renowned Guild Tabard,111170653
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Wraps of the Blood-Soaked Brawler,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Shroud of the Penitent,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,,77260643
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Sinful Gladiator's Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Selfless Collector's Greatcloak,Supercollider,Sylvan Whiteshield,,162095256
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Master Builder's Shirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Bone Band,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,175271661
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Viscera of Coalesced Hatred,Phial of Putrefaction,Drape of Twisted Loyalties,Engorged Worm Smasher,Kudebeh's Remarkable Targe,Guild Tabard,177847053
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Pulsating Stoneheart,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,196125741
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Gluttonous Spike,Shroud of the Penitent,Gorestained Cleaver,Acidslough Bulwark,,141003490
Diadem of Imperious Desire,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Axe of the Deadgrove,Sinful Gladiator's Guard,,147483914
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Zandalari,180139250
Wrathbark Greathelm,Sin Stained Pendant,Conqueror's Aegis Shoulderguards,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Beating Abomination Core,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,148048710
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Blood-Spattered Scale,Wrap of Unity,Axe of the Deadgrove,Barricade of the Endless Empire,Undercity Tabard,174749459
Shadowghast Helm,Sinful Gladiator's Amulet,Unyielding Combatant's Pauldrons,,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Sinful Aspirant's Plate Cuffs,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Hyperlight Band,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Sigil of Adaptation,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Tabard of the Dark Iron,244701574
Shadowghast Helm,Reinforced High Collar,Pauldrons of Unleashed Pride,Artisan Officer's Shirt,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Sinful Gladiator's Signet,Ritual Bone Band,Splintered Heart of Al'ar,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,77223108
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Embroidered Shirt,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fogweaver Gauntlets,Arachnid Cipher Ring,Fleshfused Circle,Inscrutable Quantum Device,Memory of Past Sins,Shroud of the Penitent,Sophisticated Bonecracker,Builwark of the Stone Legion,,47620603
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Ritual Bone Band,Signet of the False Accuser,Inscrutable Quantum Device,Anima Field Emitter,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Guild Tabard,120418642
Valorous Aegis Faceguard,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Pulsating Stoneheart,Sanguine Vintage,Grim-Veiled Cape,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,174358498
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Overwhelming Power Crystal,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,163483160
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Twisted Witherroot Band,Arachnid Cipher Ring,Decanter of Anima-Charged Winds,Memory of Past Sins,Mantle of Manifest Sins,Sophisticated Bonecracker,Encrusted Canopic Lid,Renowned Guild Tabard,79554345
Wrathbark Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Fleshfused Circle,Shadowghast Ring,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Axe of the Deadgrove,Barricade of the Endless Empire,,162249848
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Pulsating Stoneheart,Anima Field Emitter,Mantle of Manifest Sins,Axe of the Deadgrove,Encrusted Canopic Lid,Orgrimmar Tabard,123265118
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Fashionable Undershirt,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fogweaver Gauntlets,Ritualist's Treasured Ring,Bloodoath Signet,Inscrutable Quantum Device,Wakener's Frond,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Lightbringer,156258839
Wing Commander's Helmet,Sinful Gladiator's Pendant,Unyielding Combatant's Pauldrons,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Dark Iron,168422098
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Inscrutable Quantum Device,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,243378506
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Cable of the Metrognome,Gormshell Greaves,Stoneguard Attendant's Boots,Flamewatch Armguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Asimov's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of Summer Flames,124473415
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Death God's Signet,Viscera of Coalesced Hatred,Grim Codex,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,,150778403
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Arachnid Cipher Ring,Skulker's Wing,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,246240086
Diadem of Imperious Desire,Sinful Gladiator's Amulet,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Band,Sinful Gladiator's Ring,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,191840232
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Pulsating Stoneheart,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,,139945419
Wrathbark Greathelm,Azure-Venom Choker,Prankster's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Hyperlight Band,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Redoubt,Tabard of Ramkahen,202503394
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Ardent Sunstar Signet,Signet of the False Accuser,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,,97350006
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,174970275
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Valinor's Ground Pounders,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Honorbound,191510274
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,125683470
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Lightbringer,156424854
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,162182888
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Sanguine Vintage,Splintered Heart of Al'ar,Crest of the Legionnaire General,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,Tabard of the Lightbringer,39219785
Wing Commander's Helmet,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Hyperlight Band,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,191612948
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,196969136
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Red Martial Shirt,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Bloodoath Signet,Death God's Signet,Stone Legion Heraldry,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Champions of Azeroth Tabard,136099503
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of the Afterlife,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Sinful Aspirant's Plate Cuffs,Handguards of the Enclave,Arachnid Cipher Ring,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,142110965
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Wound Dressing,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Commander's Ring,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Builwark of the Stone Legion,August Celestials Tabard,139450423
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Archaedas' Lost Legplates,Stoneguard Attendant's Boots,Hellhound Cuffs,Conqueror's Aegis Handguards,Signet of the False Accuser,Fleshfused Circle,Inscrutable Quantum Device,Anima Field Emitter,Shawl of Haunted Memories,Engorged Worm Smasher,Encrusted Canopic Lid,,126067336
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sapsteel Sabatons,Shieldguard's Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Gluttonous Spike,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Tabard of the Ascended,95093396
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Gluttonous Spike,Darkmoon Deck: Indomitable,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,Loremaster's Colors,97643010
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Valinor's Ground Pounders,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Commander's Ring,Sinful Aspirant's Medallion,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,,193660474
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Colossal Plate Gauntlets,Shadowghast Ring,Death God's Signet,Inscrutable Quantum Device,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,,197506046
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Recruit's Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritual Bone Band,Splintered Heart of Al'ar,Anima Field Emitter,Mantle of Manifest Sins,Sophisticated Bonecracker,Stonewrought Gargoyles Barrier,Tabard of the Lightbringer,200698306
Conqueror's Aegis Faceguard,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Hyperlight Band,Splintered Heart of Al'ar,Stone Legion Heraldry,Crest of the Legionnaire General,Stoneguardian's Morningstar,Acidslough Bulwark,,166335379
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Shadowghast Ring,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,173169837
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Lucky Shirt,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,181677258
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Artisan Officer's Shirt,Abdominal Securing Chestguard,Stonebark Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Death God's Signet,Sinful Gladiator's Ring,Gluttonous Spike,Decanter of Anima-Charged Winds,Mantle of Manifest Sins,Gorestained Cleaver,Elysian Sentinel's Aegis,Tabard of the Lightbringer,97585636
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,146796302
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Sinful Aspirant's Sword,Acidslough Bulwark,Tabard of the Lightbringer,73317737
Casque of the Path,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Stone Legion Heraldry,Skulker's Wing,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,161310703
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Shoulderblade Vambraces,Fleshfused Crushers,Ritual Bone Band,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,112569035
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,,165550991
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Wound Dressing,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Fleshfused Circle,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,,174585136
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shieldguard's Greaves,Valinor's Ground Pounders,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Sinful Gladiator's Sigil of Adaptation,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Barricade of the Endless Empire,Bilgewater Cartel Tabard,147904062
Darkfrost Helmet,Sinful Aspirant's Necklace,Epaulettes of Overwhelming Force,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Fleshfused Circle,Ritual Bone Band,Stone Legion Heraldry,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Redoubt,Horde Tabard,193905599
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sanguine Vintage,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Guild Tabard,194574110
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Memory of Past Sins,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,Guild Tabard,112048065
