Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Sinful Gladiator's Shawl,Sinful Aspirant's Sword,Barricade of the Endless Empire,245976554,Tailored Officer's Shirt,Renowned Guild Tabard
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Dread Sentinel's Ebony Chestplate,Dread Sentinel's Ebony Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Ritual Bone Band,Ring of Perpetual Conflict,Blood-Spattered Scale,Bladedancer's Armor Kit,Dread Sentinel's Ebony Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,185791861,Common White Shirt,Stormwind Tabard
Selfless Collector's GreatHelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shieldguard's Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Bloodoath Signet,Ritual Commander's Ring,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Plague-Etched Hacker,Elysian Sentinel's Aegis,129126692,,Tabard of Summer Skies
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Splintered Heart of Al'ar,Bargast's Leash,Cowled Batwing Cloak,Reaver of Renewed Resolve,Barricade of the Endless Empire,242415136,,
Wing Commander's Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Tharatos' Charred Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Grim-Veiled Cape,Sinful Gladiator's Swordbreaker,Acidslough Bulwark,245661922,,Renowned Guild Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Shieldguard's Gauntlets,Ritual Commander's Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Engorged Worm Smasher,Duskwarder Shield,68274920,,Army of the Light Tabard
Dread Sentinel's Ebony Headgear,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Dread Sentinel's Ebony Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Most Regal Signet of Sire Denathrius,Sinful Aspirant's Badge of Ferocity,Pulsating Stoneheart,Silvernote Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,109031538,Officer's Shirt,Tabard of Brute Force
Wrathbark Greathelm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Sinful Gladiator's Ring,Death God's Signet,Overwhelming Power Crystal,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Builwark of the Stone Legion,116603925,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Valinor's Ground Pounders,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Slimy Consumptive Organ,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,160201023,Acolyte's Shirt,Horde Tabard
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Selfless Collector's Legguards,Selfless Collector's Warboots,Hellhound Cuffs,Guilewind Stone Talons,Band of the Risen Bonelord,Death God's Signet,Darkmoon Deck: Indomitable,Misfiring Centurion Controller,Cowled Batwing Cloak,Ascended Gladius of Glory,Barricade of the Endless Empire,87123578,Artisan Officer's Shirt,Tabard of the Ascended
Wrathbark Greathelm,Azure-Venom Choker,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Commander's Ring,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,161551040,Red Martial Shirt,Tabard of Summer Flames
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Shadowsteel Sabatons,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ardent Sunstar Signet,Pulsating Stoneheart,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,119345768,Ebon Filigreed Doublet,Renowned Guild Tabard
Selfless Collector's GreatHelm,Azure-Venom Choker,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Stonebark Girdle,Shieldguard's Greaves,Selfless Collector's Warboots,Steelcore Wristwraps,Fleshfused Crushers,Band of the Risen Bonelord,Ritual Bone Band,Anima Field Emitter,Bladedancer's Armor Kit,Drape of Inscrutable Purpose,Honortoll Gavel,Sinful Gladiator's Guard,84057334,Cerulean Filigreed Shirt,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Bladedancer's Armor Kit,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Supercollider,Sinful Aspirant's Barrier,128569802,Ooze-Soaked Shirt,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Fleshfused Circle,Death God's Signet,Bargast's Leash,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Dessia's Decimating Decapitator,,94925902,Red Linen Shirt,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Shadowsteel Breastplate,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Boon of the Archon,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,195409243,,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Selfless Collector's Girdle,Gormshell Greaves,Selfless Collector's Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,189997998,,Tabard of the Ascended
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Baetheas' Ironclad Warboots,Sinful Gladiator's Plate Wristguards,Guilewind Stone Talons,Sinful Gladiator's Signet,Hyperlight Band,Overwhelming Power Crystal,Grim Codex,Sinful Gladiator's Greatcloak,Ascended Gladius of Glory,Sinful Gladiator's Guard,133100837,Fashionable Undershirt,Tabard of the Ascended
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Band of the Risen Bonelord,Ritual Commander's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,94838937,Artisan Member's Shirt,Tabard of the Argent Crusade
Wing Commander's Helmet,Sinful Aspirant's Necklace,Dread Sentinel's Ebony Spaulders,Dread Sentinel's Ebony Chestplate,Dread Sentinel's Ebony Girdle,Dread Sentinel's Ebony Legguards,Dread Sentinel's Ebony Greatboots,Dread Sentinel's Ebony Vambraces,Dread Sentinel's Ebony Grips,Shadowghast Ring,Signet of the False Accuser,Sinful Gladiator's Emblem,Sinful Gladiator's Medallion,Dread Sentinel's Ebony Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,154632355,,
Plague Handler's Greathelm,Sinful Aspirant's Choker,Prankster's Pauldrons,Rampaging Giant's Chestplate,Sinful Aspirant's Plate Girdle,Gilded Steel Legplates,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Ardent Sunstar Signet,Relic of the First Ones,Macabre Sheet Music,Decadent Nathrian Shawl,Sinful Aspirant's Sword,Kudebeh's Remarkable Targe,93536932,,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Sophisticated Bonecracker,Encrusted Canopic Lid,167167865,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Sinful Gladiator's Ring,Splintered Heart of Al'ar,Sanguine Vintage,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,175091275,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Phial of Putrefaction,Inscrutable Quantum Device,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,165365331,Precious' Ribbon,Tabard of the Zandalari
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Arachnid Cipher Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sinsmasher,Acidslough Bulwark,156844041,Precious' Ribbon,Tabard of the Lightbringer
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,168998405,Precious' Ribbon,Tabard of the 7th Legion
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Acidslough Bulwark,183566458,,
Plague Handler's Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Greatcloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,243437129,The Boomshirt,Darnassus Tabard
Diadem of Imperious Desire,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Bladedancer's Armor Kit,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,145893282,,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,183784783,Precious' Ribbon,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Ritualist's Treasured Ring,Hyperlight Band,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,171238869,,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Stone Legion Heraldry,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Supercollider,Acidslough Bulwark,155209419,,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Sinful Gladiator's Ring,Death God's Signet,Darkmoon Deck: Indomitable,Overwhelming Power Crystal,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,124371597,Precious' Ribbon,Orgrimmar Tabard
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Band of the Risen Bonelord,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,156872398,Artisan Officer's Shirt,Renowned Guild Tabard
Dreadguard's Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Grim Codex,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,77836242,Last Season's Shirt,Argent Crusader's Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Selfless Collector's Chestplate,Shieldguard's Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Shadowghast Ring,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,175305578,,Stormwind Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Shadowghast Ring,Slimy Consumptive Organ,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,95029173,Pink Mageweave Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Girdle,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,171896083,,Renowned Guild Tabard
Plague Handler's Greathelm,Azure-Venom Choker,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ring of Perpetual Conflict,Ardent Sunstar Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Elysian Sentinel's Aegis,202638241,,Stormwind Tabard
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestplate,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Wargreaves,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Wristguards,Guilewind Stone Talons,Shadowghast Ring,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,117697449,,Tabard of the Ascended
Oversized Centurion Helm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,154018548,Fashionable Undershirt,Renowned Guild Tabard
Darkfrost Helmet,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,176954223,,Tabard of the Ascended
Shadowghast Helm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Sanguine Vintage,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,111467178,Yellow Lumberjack Shirt,Blood Knight Tabard
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Death God's Signet,Most Regal Signet of Sire Denathrius,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Blighted Margrave's Cloak,Barbed-Edge of the Stone Legion,Acidslough Bulwark,132090744,Embroidered Shirt,Renowned Guild Tabard
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Fleshfused Circle,Ardent Sunstar Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,139307973,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Band of the Risen Bonelord,Pulsating Stoneheart,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,104544605,,
Wing Commander's Helmet,Sinful Gladiator's Pendant,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,168422098,,Tabard of the Dark Iron
Wing Commander's Helmet,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Shadowghast Ring,Entwined Gorger Tendril,Blood-Spattered Scale,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Engorged Worm Smasher,Kudebeh's Remarkable Targe,133797039,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Bloodoath Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,153778146,,Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Fleshfused Circle,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,196698597,,Silvermoon City Tabard
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Arachnid Cipher Ring,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,154280454,Artisan Member's Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Sanguine Vintage,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,99638318,,
Shadowghast Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Bargast's Leash,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,173268136,,
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Sinful Aspirant's Ring,Signet of the False Accuser,Pulsating Stoneheart,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Axe of the Deadgrove,Barricade of the Endless Empire,196885194,Red Linen Shirt,Renowned Guild Tabard
Shadowghast Helm,Sinful Aspirant's Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Sinful Gladiator's Plate Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Hyperlight Band,Sinful Aspirant's Signet,Bargast's Leash,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,155186352,,Tabard of the Dark Iron
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Ritualist's Treasured Ring,Gluttonous Spike,Macabre Sheet Music,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,154170010,,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Pulsating Stoneheart,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,175171615,,Tabard of the Zandalari
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,155419208,White Swashbuckler's Shirt,Army of the Light Tabard
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sinful Aspirant's Plate Warboots,Sapsteel Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sinful Gladiator's Swordbreaker,Sylvan Whiteshield,166684386,,Lightforged Tabard
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,158732579,,Silvermoon City Tabard
