Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,199152184,Precious' Ribbon
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Stone Legion Heraldry,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Loremaster's Colors,158514551,Fashionable Undershirt
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Stone Legion Heraldry,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Supercollider,Chyrus's Crest of Hope,,222918576,Sleeveless T-Shirt
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fallen Templar's Gauntlets,Hyperlight Band,Ritual Bone Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of Summer Flames,144130261,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Anima Field Emitter,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Gorestained Cleaver,Sinful Gladiator's Guard,,154405274,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Fleshfused Circle,Bladedancer's Armor Kit,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,117655760,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Army of the Light Tabard,167094485,Captain Sanders' Shirt
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,,169910781,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Fleshfused Circle,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,95604726,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,164481952,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Commander's Ring,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Ascended,191101245,Precious' Ribbon
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,Guild Tabard,162447339,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Ritual Commander's Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,Nightfallen Tabard,188016033,Tuxedo-Like Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritual Commander's Ring,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Elysian Sentinel's Aegis,Tabard of the Ascended,166686656,
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,Illustrious Guild Tabard,10699933,
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Fleshfused Circle,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Sanguine Vintage,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,146721019,
Darkfrost Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Commander's Ring,Ritualist's Treasured Ring,Inscrutable Quantum Device,Gluttonous Spike,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,206905200,
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,119373336,
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Thunder Bluff Tabard,175138076,
Shadowghast Helm,Sinful Gladiator's Amulet,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Fleshfused Circle,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Barricade of the Endless Empire,,155141153,Gray Woolen Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Sinful Aspirant's Ring,Ritual Bone Band,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Crest of the Legionnaire General,Supercollider,Barricade of the Endless Empire,,159970790,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Guild Tabard,177388611,Scarlet Filigreed Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Ascended Gladius of Glory,Sinful Gladiator's Guard,Tabard of the Dark Iron,124074579,Ebon Filigreed Doublet
Shadowghast Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestplate,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Sinful Gladiator's Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,Tabard of the Lightbringer,67595897,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ardent Sunstar Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Emblem,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,154704488,Master Builder's Shirt
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Drape,Meditation's Muse,Acidslough Bulwark,Tabard of the Ascended,165593113,Precious' Ribbon
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Crest of the Legionnaire General,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Lightforged Tabard,133368774,
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of the Achiever,165797653,Cerulean Filigreed Doublet
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Hyperlight Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Crest of the Legionnaire General,Axe of the Deadgrove,Chyrus's Crest of Hope,,134760381,
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,199216357,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,191971602,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,161484022,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Bloodoath Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,100330881,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinsmasher,Chyrus's Crest of Hope,Tabard of the Lightbringer,158326157,Last Season's Shirt
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Tempered Will,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,167146413,
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,,174402863,Irradiated Undercoat
Diadem of Imperious Desire,Azure-Venom Choker,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,,163266271,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritual Bone Band,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Lightforged Tabard,160013505,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,96929233,Precious' Ribbon
Wing Commander's Helmet,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Death God's Signet,Bloodoath Signet,Anima Field Emitter,Inscrutable Quantum Device,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Therazane,156027028,Fashionable Undershirt
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Greaves of Iron Intensity,Reality-Shatter Vambraces,Valorous Aegis Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Splintered Heart of Al'ar,Drape of the Drakerider,Sophisticated Bonecracker,Shieldwall of the Breaker,,196813422,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Signet,Ritual Bone Band,Inscrutable Quantum Device,Slimy Consumptive Organ,Decadent Nathrian Shawl,Gorestained Cleaver,Encrusted Canopic Lid,,245129885,
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Band,Inscrutable Quantum Device,Macabre Sheet Music,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of Summer Skies,130301630,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Fleshfused Circle,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,199295527,Antiseptic-Soaked Dressing
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ritual Commander's Ring,Sinful Gladiator's Badge of Ferocity,Sinful Aspirant's Medallion,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,110935105,Formal White Shirt
Darkfrost Helmet,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,241481850,Common Gray Shirt
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Inscrutable Quantum Device,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,146958236,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Stone Legion Heraldry,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Chyrus's Crest of Hope,Tabard of the Kirin Tor,131403913,Stylish Black Shirt
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Shoulders,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Signet of the False Accuser,Macabre Sheet Music,Memory of Past Sins,Sinful Gladiator's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Lightbringer,88938899,White Tuxedo Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Sinful Gladiator's Drape,Axe of the Deadgrove,Barricade of the Endless Empire,,111673299,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Sinsmasher,Acidslough Bulwark,Tabard of the Dark Iron,165606918,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Arachnid Cipher Ring,Viscera of Coalesced Hatred,Blood-Spattered Scale,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,153584340,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Bargast's Leash,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Shattered Sun,161435082,
Plague Handler's Greathelm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Shadowghast Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Ardent Sunstar Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Renowned Guild Tabard,67770475,Artisan Officer's Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Shadowghast Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,Renowned Guild Tabard,192498688,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Summer Skies,188002128,Irradiated Undercoat
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,Tushui Tabard,107271066,
Wing Commander's Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Guilewind Stone Talons,Entwined Gorger Tendril,Shadowghast Ring,Bargast's Leash,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,175857019,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,193054276,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Selfless Collector's Wristguards,Fleshfused Crushers,Ritual Commander's Ring,Death God's Signet,Inscrutable Quantum Device,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sinsmasher,Barricade of the Endless Empire,,166307760,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Lightforged Tabard,150481065,
