Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,101649548,
Wrathbark Greathelm,Azure-Venom Choker,Prankster's Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Stoneguard Attendant's Boots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Most Regal Signet of Sire Denathrius,Bargast's Leash,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,215249824,Artisan Officer's Shirt
Oversized Centurion Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,154104876,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Twisted Witherroot Band,Grim Codex,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,100638089,Precious' Ribbon
Conqueror's Aegis Faceguard,Sinful Gladiator's Necklace,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Shadowghast Sabatons,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Sinful Gladiator's Ring,Bargast's Leash,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Gorestained Cleaver,Sinful Gladiator's Redoubt,Tabard of the Lightbringer,157176996,Precious' Ribbon
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Overwhelming Power Crystal,Decanter of Anima-Charged Winds,Shroud of the Penitent,Engorged Worm Smasher,Acidslough Bulwark,,171820898,
Wrathbark Greathelm,Reinforced High Collar,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,158089328,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Slimy Consumptive Organ,Grim-Veiled Cape,Gorestained Cleaver,Chyrus's Crest of Hope,,138523145,
Stonewrought Helm,Charm of Eternal Winter,Dread Sentinel's Ebony Spaulders,Breastplate of Fatal Contrivances,Binding of Warped Desires,Endlessly Gluttonous Greaves,Stone-Infused Sabatons,Shadowghast Armguards,Colossal Plate Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Barbed-Edge of the Stone Legion,Acidslough Bulwark,Argent Crusader's Tabard,84070929,Stormwind Doublet
Shadowghast Helm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Sinful Aspirant's Plate Warboots,Sinful Aspirant's Plate Cuffs,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Hyperlight Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Aspirant's Sword,Sinful Aspirant's Barrier,,157140479,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Pulsating Stoneheart,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Knight's Colors,99925276,Fashionable Undershirt
Wing Commander's Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fallen Templar's Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Gluttonous Spike,Bladedancer's Armor Kit,Grim-Veiled Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,,196509274,Precious' Ribbon
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Ardent Sunstar Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Ascended,185244175,
Darkfrost Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Hardened Castle Crushers,Signet of the False Accuser,Ring of Perpetual Conflict,Memory of Past Sins,Sanguine Vintage,Mantle of Manifest Sins,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,Guild Tabard,167147912,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,196113285,
Wrathbark Greathelm,Noble's Birthstone Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Shadowghast Sabatons,Hellhound Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Most Regal Signet of Sire Denathrius,Bladedancer's Armor Kit,Phial of Putrefaction,Cloak of Enveloping Manifestations,Plague-Etched Hacker,Builwark of the Stone Legion,,84048372,
Wrathbark Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Conqueror's Aegis Breastplate,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Plague-Etched Hacker,Acidslough Bulwark,Army of the Light Tabard,145668388,Red Linen Shirt
Casque of the Path,Azure-Venom Choker,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Sapsteel Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Hymnal of the Path,Queensguard's Vigil,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,Argent Crusader's Tabard,84273642,Ooze-Soaked Shirt
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Twisted Witherroot Band,Hyperlight Band,Macabre Sheet Music,Blood-Spattered Scale,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,,162012340,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,163327215,
Darkfrost Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Aspirant's Ring,Sinful Aspirant's Signet,Memory of Past Sins,Blood-Spattered Scale,Mantle of Manifest Sins,Sinsmasher,Sinful Aspirant's Barrier,Renowned Guild Tabard,157397327,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Shieldguard's Gauntlets,Hyperlight Band,Signet of the False Accuser,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Argent Crusade,187459999,
Wing Commander's Helmet,Sin Stained Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Shadowghast Waistguard,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritual Commander's Ring,Signet of the False Accuser,Macabre Sheet Music,Gluttonous Spike,Shroud of the Penitent,Ascended Gladius of Glory,Duskwarder Shield,Stormwind Tabard,165271725,Black Swashbuckler's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sylvan Whiteshield,Silvermoon City Tabard,154864855,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Slimy Consumptive Organ,Gluttonous Spike,Mantle of Manifest Sins,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,175372784,
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Gormshell Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Ritualist's Treasured Ring,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,197116490,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Ritual Bone Band,Gluttonous Spike,Stone Legion Heraldry,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,119407977,Blue Lumberjack Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Lightbringer,44926816,Precious' Ribbon
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Barricade of the Endless Empire,Renowned Guild Tabard,94183192,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Gorestained Cleaver,Encrusted Canopic Lid,,175727426,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,Thunder Bluff Tabard,161267279,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Gladiator's Guard,,176648432,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Hardened Castle Crushers,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,97580007,Tailored Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Sinful Aspirant's Badge of Ferocity,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the 7th Legion,140037346,Stylish Black Shirt
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,,96934379,Stylish Black Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Death God's Signet,Twisted Witherroot Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Silvermoon City Tabard,131667346,
Diadem of Imperious Desire,Noble's Birthstone Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Sanguine Vintage,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,Guild Tabard,152489871,White Swashbuckler's Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,182477163,
Dreadguard's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Wristclamps of Remorse,Distorted Construct's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,218089691,
Valorous Aegis Faceguard,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of the Devoted,Girdle of the Soulflayer,Gilded Steel Legplates,Selfless Collector's Warboots,Mimiron's Inferno Couplings,Selfless Collector's Gauntlets,Fleshfused Circle,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Selfless Collector's Greatcloak,Shiver,Sylvan Whiteshield,Renowned Guild Tabard,165095140,
Shieldguard's Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stone-Infused Sabatons,Shoulderblade Vambraces,Selfless Collector's Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,152996803,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Leafed Banewood Band,Entwined Gorger Tendril,Spare Meat Hook,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Supercollider,Elysian Sentinel's Aegis,Guild Tabard,118606035,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Stonewrought Armplates,Fleshfused Crushers,Arachnid Cipher Ring,Death God's Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,Tabard of the Lightbringer,95678768,Precious' Ribbon
Selfless Collector's GreatHelm,Sinful Gladiator's Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Sinful Gladiator's Plate Warboots,Selfless Collector's Wristguards,Fogweaver Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Sinful Aspirant's Badge of Ferocity,Darkmoon Deck: Indomitable,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,162859283,
Oversized Centurion Helm,Trailspinner Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Fleshfused Circle,Band of the Risen Bonelord,Slimy Consumptive Organ,Macabre Sheet Music,Selfless Collector's Greatcloak,Plague-Etched Hacker,Barricade of the Endless Empire,Renowned Guild Tabard,163993904,Cerulean Filigreed Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Decanter of Anima-Charged Winds,Bargast's Leash,Cloak of Enveloping Manifestations,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,242577394,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Shadowsteel Breastplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Bargast's Leash,Inscrutable Quantum Device,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Zandalari,149488894,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Selfless Collector's Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Band of the Risen Bonelord,Death God's Signet,Decanter of Anima-Charged Winds,Darkmoon Deck: Voracity,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,169858869,
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Macabre Sheet Music,Spare Meat Hook,Dealer Xy'exa's Cape,Axe of the Deadgrove,Builwark of the Stone Legion,,154349956,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritual Commander's Ring,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Acidslough Bulwark,Renowned Guild Tabard,140167961,Fashionable Undershirt
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Selfless Collector's Legguards,Muckwallow Stompers,Selfless Collector's Wristguards,Hardened Castle Crushers,Band of the Risen Bonelord,Ritualist's Treasured Ring,Anima Field Emitter,Decanter of Anima-Charged Winds,Selfless Collector's Greatcloak,Gorestained Cleaver,Acidslough Bulwark,Lightforged Tabard,114632099,
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Macabre Sheet Music,Darkmoon Deck: Voracity,Drape of Fuming Anger,Plague-Etched Hacker,Acidslough Bulwark,Guild Tabard,172475340,
Selfless Collector's GreatHelm,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Gormshell Greaves,Charred Saronite Greaves,Mimiron's Inferno Couplings,Distorted Construct's Gauntlets,Bloodoath Signet,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Drape of the Lithe,Sinsmasher,Sylvan Whiteshield,Argent Crusader's Tabard,107096256,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Slimy Consumptive Organ,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Elysian Sentinel's Aegis,,121430761,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Arachnid Cipher Ring,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Explorer,132401526,Undisputed Champion's Shirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Selfless Collector's Girdle,Selfless Collector's Legguards,Stoneguard Attendant's Boots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Sinsmasher,Sylvan Whiteshield,Silvermoon City Tabard,146512523,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Desm's Fistos,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Gorestained Cleaver,Sylvan Whiteshield,,109550511,Black Swashbuckler's Shirt
Casque of the Path,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Hellhound Cuffs,Shieldguard's Gauntlets,Entwined Gorger Tendril,Death God's Signet,Spare Meat Hook,Bargast's Leash,Cloak of Enveloping Manifestations,Meditation's Muse,Barricade of the Endless Empire,Silvermoon City Tabard,144313260,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Decimator's Armguards,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Shawl of the Shattered Giant,Sinsmasher,Encrusted Canopic Lid,Lightforged Tabard,246535327,
Shadowghast Helm,Heart of Azeroth,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Dynamo Doomstompers,Shoulderblade Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Ritual Bone Band,Gluttonous Spike,Darkmoon Deck: Indomitable,Selfless Collector's Greatcloak,Supercollider,Sylvan Whiteshield,,138044863,
Wing Commander's Helmet,Sin Stained Pendant,Selfless Collector's Spaulders,Chestplate of the March Warden,Shadowghast Waistguard,Amber-Plated Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinsmasher,Elysian Sentinel's Aegis,Argent Crusader's Tabard,123451861,Captain Sanders' Shirt
