Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Casque of the Path,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Shadowghast Waistguard,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Death God's Signet,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,Lightforged Tabard,155418139,Precious' Ribbon
Conqueror's Aegis Faceguard,Charm of Eternal Winter,Dread Sentinel's Ebony Spaulders,Dread Sentinel's Ebony Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Gluttonous Spike,Anima Field Emitter,Drape of the Drakerider,Barbed-Edge of the Stone Legion,Sylvan Whiteshield,,175533614,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Hyperlight Band,Ardent Sunstar Signet,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,115595196,Stylish Black Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Ritual Commander's Ring,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Elysian Sentinel's Aegis,,109526897,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Overwhelming Power Crystal,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,156481593,
Darkfrost Helmet,Trailspinner Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Shadowghast Armguards,Dread Sentinel's Ebony Grips,Twisted Witherroot Band,Ritual Bone Band,Pulsating Stoneheart,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Exodar Tabard,197321488,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Sinful Gladiator's Plate Wargreaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,79376839,Precious' Ribbon
Dread Sentinel's Ebony Headgear,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Dread Sentinel's Ebony Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Ardent Sunstar Signet,Bargast's Leash,Macabre Sheet Music,Crest of the Legionnaire General,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,Tabard of Ramkahen,140228417,Fashionable Undershirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Sinful Aspirant's Drape,Sophisticated Bonecracker,Acidslough Bulwark,,152831069,
Sinful Aspirant's Plate Helm,Gaiazelle's Spiked Collar,Vile Butcher's Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Girdle,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Shadowghast Ring,Splintered Heart of Al'ar,Anima Field Emitter,Sinful Gladiator's Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,167176415,Precious' Ribbon
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Guilewind Stone Talons,Ring of Perpetual Conflict,Chalice Noble's Signet,Gluttonous Spike,Bladedancer's Armor Kit,Shroud of the Penitent,Engorged Worm Smasher,Acidslough Bulwark,Argent Crusader's Tabard,86752018,Lucky Shirt
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Grim-Veiled Cape,Gorestained Cleaver,Acidslough Bulwark,,112913581,Fashionable Undershirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Selfless Collector's Gauntlets,Hyperlight Band,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Macabre Sheet Music,Cowled Batwing Cloak,Sophisticated Bonecracker,Waylight Defender,,158869160,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Hyperlight Band,Death God's Signet,Darkmoon Deck: Voracity,Gluttonous Spike,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,193149220,Red Linen Shirt
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Bladesworn Harbinger's Chestguard,Stoic Guardsman's Belt,Shieldguard's Greaves,Bladesworn Harbinger's Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Slimy Consumptive Organ,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,154840601,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Signet of the False Accuser,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,165503978,
Shadowghast Helm,Azure-Venom Choker,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Stonebark Girdle,Legplates of Unholy Frenzy,Shieldguard's Warboots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Pulsating Stoneheart,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Engorged Worm Smasher,Duskwarder Shield,,164466716,
Plague Handler's Greathelm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Arachnid Cipher Ring,Bladedancer's Armor Kit,Spare Meat Hook,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,156315961,
Darkfrost Helmet,Chain of the Purpose-Bound,Shadowghast Pauldrons,Bladesworn Harbinger's Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Band of the Risen Bonelord,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Axe of the Deadgrove,Barrier of the Chosen,,110622054,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,109188977,Sawbones Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Stone Legion Heraldry,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,153197999,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Shieldguard's Breastplate,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,,62894345,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Engorged Worm Smasher,Sylvan Whiteshield,,237280317,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Hand,185755972,Blue Linen Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,159032241,
Oversized Centurion Helm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Ritual Commander's Ring,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Ogri'la Tabard,197040220,Captain Sanders' Shirt
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Death God's Signet,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Zandalari,195306100,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,,110672239,Red Lumberjack Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,161140780,
Shadowghast Helm,Reinforced High Collar,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Sinful Gladiator's Signet,Ritual Bone Band,Splintered Heart of Al'ar,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,77223108,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,166652053,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Signet of the False Accuser,Anima Field Emitter,Inscrutable Quantum Device,Crest of the Legionnaire General,Sinsmasher,Barricade of the Endless Empire,,181483376,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Twisted Witherroot Band,Bladedancer's Armor Kit,Gluttonous Spike,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Renowned Guild Tabard,175042935,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Hyperlight Band,Gluttonous Spike,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Lightbringer,89358366,Precious' Ribbon
Diadem of Imperious Desire,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Ring of Perpetual Conflict,Blood-Spattered Scale,Manabound Mirror,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the 7th Legion,160835993,
Shadowghast Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Sinful Gladiator's Ring,Sinful Gladiator's Badge of Ferocity,Macabre Sheet Music,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Ebon Blade,194051780,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Dark Iron,156241902,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Most Regal Signet of Sire Denathrius,Gluttonous Spike,Sanguine Vintage,Cowled Batwing Cloak,Xandria's Kopis of Courage,Barricade of the Endless Empire,Sporeggar Tabard,158379660,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Sinful Gladiator's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Sinful Gladiator's Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,149803229,
Selfless Collector's GreatHelm,Trailspinner Pendant,Conqueror's Aegis Shoulderguards,Breastplate of Fatal Contrivances,Selfless Collector's Girdle,Clockwork Legplates,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Shadowghast Ring,Ardent Sunstar Signet,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Axe of the Deadgrove,Barricade of the Endless Empire,,167875864,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Amber-Plated Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Hyperlight Band,Ritual Commander's Ring,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,Renowned Guild Tabard,148112182,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,,159877324,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Shieldguard's Gauntlets,Fleshfused Circle,Signet of the False Accuser,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Ascended,196213231,
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fallen Templar's Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Memory of Past Sins,Phial of Putrefaction,Sinful Gladiator's Cloak,Supercollider,Sylvan Whiteshield,Stormwind Tabard,151281763,
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Ironforge Tabard,173808358,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Hellhound Cuffs,Colossal Plate Gauntlets,Twisted Witherroot Band,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Supercollider,Encrusted Canopic Lid,Stormwind Tabard,167691366,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Hyperlight Band,Ritual Bone Band,Slimy Consumptive Organ,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Chyrus's Crest of Hope,Illustrious Guild Tabard,140807295,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Slimy Consumptive Organ,Pulsating Stoneheart,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,123410616,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Dread Sentinel's Ebony Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Signet of the False Accuser,Pulsating Stoneheart,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Stoneborn Terrorblade,Sinful Gladiator's Redoubt,Tabard of the Wyrmrest Accord,151660733,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Aspirant's Plate Chestplate,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Darkmoon Deck: Indomitable,Macabre Sheet Music,Blighted Margrave's Cloak,Legacy of Thunder,Sinful Aspirant's Barrier,,162780729,Blue Linen Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Gluttonous Spike,Blood-Spattered Scale,Crest of the Legionnaire General,Sophisticated Bonecracker,Chyrus's Crest of Hope,Renowned Guild Tabard,110742441,Precious' Ribbon
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Gast's Cloak of Compression,Ascended Gladius of Glory,Waylight Defender,Renowned Guild Tabard,74058243,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Fleshfused Circle,Anima Field Emitter,Spare Meat Hook,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,166122140,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Hyperlight Band,Ritualist's Treasured Ring,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,117722728,Black Swashbuckler's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Steelcore Wristwraps,Fogweaver Gauntlets,Ritual Bone Band,Fleshfused Circle,Overwhelming Power Crystal,Pulsating Stoneheart,Mantle of Manifest Sins,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Zandalari,159993511,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Signet of the False Accuser,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,134719754,
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Ring of Perpetual Conflict,Shadowghast Ring,Anima Field Emitter,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,89374458,
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Valinor's Ground Pounders,Pit Fighter's Wristguards,Fogweaver Gauntlets,Band of the Risen Bonelord,Death God's Signet,Bladedancer's Armor Kit,Pulsating Stoneheart,Drape of Twisted Loyalties,Ascended Gladius of Glory,Barricade of the Endless Empire,,197435883,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,147622780,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,142872597,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Tharatos' Charred Chestplate,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Shadowghast Ring,Ardent Sunstar Signet,Darkmoon Deck: Indomitable,Bargast's Leash,Decadent Nathrian Shawl,Gorestained Cleaver,Encrusted Canopic Lid,,163314334,
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Bloodoath Signet,Pulsating Stoneheart,Anima Field Emitter,Grim-Veiled Cape,Supercollider,Encrusted Canopic Lid,Tabard of the Lightbringer,18950301,Fashionable Undershirt
