Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Misfiring Centurion Controller,Inscrutable Quantum Device,Blighted Margrave's Cloak,Supercollider,Sylvan Whiteshield,Guild Tabard,170985359,
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Guilewind Stone Talons,Ring of Perpetual Conflict,Chalice Noble's Signet,Gluttonous Spike,Bladedancer's Armor Kit,Shroud of the Penitent,Engorged Worm Smasher,Acidslough Bulwark,Argent Crusader's Tabard,86752018,Lucky Shirt
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sapsteel Breastplate,Selfless Collector's Girdle,Halkias's Towering Pillars,Selfless Collector's Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Bloodoath Signet,Arachnid Cipher Ring,Splintered Heart of Al'ar,Wakener's Frond,Blighted Margrave's Cloak,Duskwarder Scimitar,Barricade of the Endless Empire,Tabard of the Lightbringer,85112673,Observer's Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Sanguine Vintage,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,,169412555,Artisan Officer's Shirt
Diadem of Imperious Desire,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,,162618567,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,138204505,
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Sinful Aspirant's Plate Legguards,Dynamo Doomstompers,Shadowghast Armguards,Fleshfused Crushers,Death God's Signet,Sinful Gladiator's Ring,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,Guild Tabard,145849552,Stylish Black Shirt
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Bargast's Leash,Gluttonous Spike,Decadent Nathrian Shawl,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Lightbringer,192244793,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Bloodoath Signet,Sanguine Vintage,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Builwark of the Stone Legion,,70787323,Common White Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,77808030,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Entwined Gorger Tendril,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,65573120,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,Purple Trophy Tabard of the Illidari,158311249,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,,166564114,
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Pulsating Stoneheart,Splintered Heart of Al'ar,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,130967872,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Inscrutable Quantum Device,Spare Meat Hook,Crest of the Legionnaire General,Xandria's Kopis of Courage,Barricade of the Endless Empire,,166446798,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Bloodoath Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,157856011,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fogweaver Gauntlets,Death God's Signet,Sinful Gladiator's Ring,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,Undercity Tabard,158660642,
Wing Commander's Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Arachnid Cipher Ring,Death God's Signet,Anima Field Emitter,Phial of Putrefaction,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,Argent Crusader's Tabard,174638492,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Tharatos' Charred Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,188499577,Fashionable Undershirt
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Steelcore Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Sanguine Vintage,Drape of Twisted Loyalties,Engorged Worm Smasher,Sylvan Whiteshield,Renowned Guild Tabard,178655036,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Ring of Perpetual Conflict,Band of the Risen Bonelord,Sinful Gladiator's Badge of Ferocity,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,162526762,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Valinor's Ground Pounders,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,98559033,
Selfless Collector's GreatHelm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Shadowghast Gauntlets,Entwined Gorger Tendril,Fleshfused Circle,Bladedancer's Armor Kit,Anima Field Emitter,Mantle of Manifest Sins,Supercollider,Barricade of the Endless Empire,Tabard of the 7th Legion,114987462,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,150754618,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Gluttonous Spike,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,,155997950,
Sinful Gladiator's Plate Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Hardened Castle Crushers,Bloodoath Signet,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Gluttonous Spike,Shawl of the Shattered Giant,Sophisticated Bonecracker,Barricade of the Endless Empire,Silvermoon City Tabard,151412028,Observer's Shirt
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Arachnid Cipher Ring,Band of the Risen Bonelord,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of Ramkahen,166635702,Initiate's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Ceremonial Parade Legguards,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Slimy Consumptive Organ,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,195735903,
Oversized Centurion Helm,Gaiazelle's Spiked Collar,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Gluttonous Spike,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Rustbolt Resistance Tabard,169008257,Artisan Officer's Shirt
Diadem of Imperious Desire,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Selfless Collector's Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Hyperlight Band,Shadowghast Ring,Spare Meat Hook,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sinsmasher,Elysian Sentinel's Aegis,,245336319,
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Fleshfused Circle,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Renowned Guild Tabard,147939350,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Archaedas' Lost Legplates,Errant Crusader's Greaves,Armbands of the Construct,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Sinful Gladiator's Shawl,Supercollider,Barricade of the Endless Empire,,144213211,
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Entwined Gorger Tendril,Death God's Signet,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Sinful Gladiator's Guard,,192348527,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Fleshfused Circle,Anima Field Emitter,Spare Meat Hook,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,166122140,
Sinful Aspirant's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Binding of Warped Desires,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,Illustrious Guild Tabard,195078211,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Clockwork Legplates,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Ritual Commander's Ring,Twisted Witherroot Band,Blood-Spattered Scale,Anima Field Emitter,Shawl of Haunted Memories,Legacy of Thunder,Encrusted Canopic Lid,Huojin Tabard,97051391,Formal White Shirt
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Chestplate of the March Warden,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Pulsating Stoneheart,Inscrutable Quantum Device,Silvernote Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,,91111097,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Illustrious Guild Tabard,172275547,White Linen Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gilded Steel Legplates,Selfless Collector's Warboots,Reality-Shatter Vambraces,Valorous Aegis Handguards,Death God's Signet,Stitchflesh's Misplaced Signet,Royal Seal of King Llane,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,,168645286,
Dreadguard's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Signet of the False Accuser,Overwhelming Power Crystal,Memory of Past Sins,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,,132200671,Stylish Black Shirt
Helm of the Faceless,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Chestplate of Vicious Potency,Scarred Bloodbound Girdle,Frostplate Greaves,Valinor's Ground Pounders,Shadowghast Armguards,Gloves of the Pythonic Guardian,Ritual Bone Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Tabard of the Argent Crusade,173390509,
Plague Handler's Greathelm,Chain of the Purpose-Bound,Unyielding Combatant's Pauldrons,Sinful Aspirant's Plate Chestplate,Scarred Bloodbound Girdle,Selfless Collector's Legguards,Valinor's Ground Pounders,Bracers of the Tenebrous Retinue,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Guardians of Hyjal,166032471,Precious' Ribbon
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Hyperlight Band,Gluttonous Spike,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,163050917,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Dread Sentinel's Ebony Girdle,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Decanter of Anima-Charged Winds,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Bilgewater Cartel Tabard,165788944,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Anima Field Emitter,Selfless Collector's Greatcloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the 7th Legion,181196446,
Wing Commander's Helmet,Muckformed Chain Choker,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Macabre Sheet Music,Drape of Inscrutable Purpose,Gorestained Cleaver,Sylvan Whiteshield,,241421801,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Selfless Collector's Gauntlets,Ritual Commander's Ring,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Selfless Collector's Greatcloak,Sacred Sparrer's Edge,Acidslough Bulwark,,169723736,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Hardened Castle Crushers,Fleshfused Circle,Shadowghast Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,160130322,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Sapsteel Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,,157745329,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Death God's Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Scout's Tabard,137177891,Common Brown Shirt
Selfless Collector's GreatHelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,168077577,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Fleshfused Circle,Hyperlight Band,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the Ascended,149922389,Artisan Officer's Shirt
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Selfless Collector's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Shieldguard's Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Inscrutable Quantum Device,Sanguine Vintage,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,,67718764,Precious' Ribbon
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Shadowghast Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,,243300096,
Wing Commander's Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Shadowghast Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Bladedancer's Armor Kit,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,188869283,
Darkfrost Helmet,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Band of the Risen Bonelord,Splintered Heart of Al'ar,Gluttonous Spike,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Argent Crusader's Tabard,154693489,Precious' Ribbon
Wrathbark Greathelm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Shadowghast Sabatons,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Bloodoath Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sinful Gladiator's Swordbreaker,Barricade of the Endless Empire,Warsong Battle Tabard,150451053,
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Bloodoath Signet,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Sinful Gladiator's Drape,Supercollider,Sinful Gladiator's Guard,,194386574,
Darkfrost Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Axe of the Deadgrove,Elysian Sentinel's Aegis,,154220855,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,Renowned Guild Tabard,148198080,White Swashbuckler's Shirt
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,106684712,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Hyperlight Band,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Drape of Twisted Loyalties,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Zandalari,148488921,
