Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,192823712,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Fleshfused Circle,Bloodoath Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Silvermoon City Tabard,130221389,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Lightbringer,150876686,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Crest of the Legionnaire General,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,155880868,
Wing Commander's Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Valinor's Ground Pounders,Pit Fighter's Wristguards,Guilewind Stone Talons,Hyperlight Band,Shadowghast Ring,Blood-Spattered Scale,Macabre Sheet Music,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,162406418,Blue Linen Shirt
Darkfrost Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Shadowghast Sabatons,Vambraces of the Depraved Warden,Guilewind Stone Talons,Sinful Gladiator's Ring,Arachnid Cipher Ring,Inscrutable Quantum Device,Gluttonous Spike,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,Tabard of the Lightbringer,75686497,Stylish Blue Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Acidslough Bulwark,,1028324,Precious' Ribbon
Sinful Aspirant's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Hardened Castle Crushers,Sinful Aspirant's Ring,Arachnid Cipher Ring,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Sinful Aspirant's Mace,Encrusted Canopic Lid,,209699961,Irradiated Undercoat
Wing Commander's Helmet,Masterful Phaedrum Necklace,Selfless Collector's Spaulders,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Selfless Collector's Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Ritual Bone Band,Fleshfused Circle,Flame of Battle,Darkmoon Deck: Voracity,Cloak of Enveloping Manifestations,Sinful Aspirant's Sword,Sinful Aspirant's Barrier,Army of the Light Tabard,132112813,
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,,237060421,
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Tharatos' Charred Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Pulsating Stoneheart,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Stormwind Tabard,195128378,Gorgeous Blouse
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Twisted Witherroot Band,Shadowghast Ring,Macabre Sheet Music,Slimy Consumptive Organ,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Stormwind Tabard,118459876,
Queensguard Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Signet of the False Accuser,Sanguine Vintage,Gluttonous Spike,Crest of the Legionnaire General,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,99637792,Irradiated Undercoat
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Wristguards,Fogweaver Gauntlets,Band of the Risen Bonelord,Death God's Signet,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Sinful Gladiator's Shawl,Sinsmasher,Barricade of the Endless Empire,Tushui Tabard,64163263,Artisan Officer's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Frostplate Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Hardened Castle Crushers,Death God's Signet,Entwined Gorger Tendril,Sinful Gladiator's Medallion,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,Renowned Guild Tabard,197156221,
Diadem of Imperious Desire,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Sanguine Vintage,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Supercollider,Acidslough Bulwark,,159423076,
Shadowghast Helm,Sin Stained Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Ritualist's Treasured Ring,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,95295872,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Death God's Signet,Gluttonous Spike,Macabre Sheet Music,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,185783876,
Wrathbark Greathelm,Heart of Azeroth,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Aggramar's Conviction,Sigil of Warding,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Barricade of the Endless Empire,Guild Tabard,136297394,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Steelbreaker's Embrace,Cable of the Metrognome,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Reaver of Renewed Resolve,Chyrus's Crest of Hope,Renowned Guild Tabard,130842787,Fashionable Undershirt
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Drape,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,Kurenai Tabard,51427632,Fashionable Undershirt
Diadem of Imperious Desire,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Stone Legion Heraldry,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,102027117,Artisan Officer's Shirt
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Selfless Collector's Wristguards,Fleshfused Crushers,Ring of Perpetual Conflict,Sinful Gladiator's Ring,Anima Field Emitter,Sanguine Vintage,Shroud of the Penitent,Sinsmasher,Encrusted Canopic Lid,,88557,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Sanguine Vintage,Bladedancer's Armor Kit,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,131604785,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Sinful Gladiator's Medallion,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Dark Iron,196174109,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Selfless Collector's Wristguards,Fleshfused Crushers,Death God's Signet,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,10792619,White Linen Shirt
Selfless Collector's GreatHelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Hellhound Cuffs,Selfless Collector's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Slimy Consumptive Organ,Blighted Margrave's Cloak,Duskwarder Scimitar,Elysian Sentinel's Aegis,,126297427,
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Ritualist's Treasured Ring,Gluttonous Spike,Macabre Sheet Music,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,,154170010,
Dread Sentinel's Ebony Headgear,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Dread Sentinel's Ebony Grips,Band of the Risen Bonelord,Fleshfused Circle,Bladedancer's Armor Kit,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,Tabard of the Dark Iron,165447926,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,Tabard of the Argent Crusade,170717326,
Plague Handler's Greathelm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Shadowghast Ring,Ring of Perpetual Conflict,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,Stormwind Tabard,44141527,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Selfless Collector's Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sacred Sparrer's Edge,Sinful Gladiator's Guard,Tabard of the Dark Iron,174939990,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Signet of the False Accuser,Anima Field Emitter,Inscrutable Quantum Device,Crest of the Legionnaire General,Sinsmasher,Barricade of the Endless Empire,,181483376,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Bloodoath Signet,Death God's Signet,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,,164839563,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Hyperlight Band,Ritual Bone Band,Viscera of Coalesced Hatred,Slimy Consumptive Organ,Mantle of Manifest Sins,Sophisticated Bonecracker,Chyrus's Crest of Hope,Tabard of the 7th Legion,154902158,Red Swashbuckler's Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Crest of the Legionnaire General,Sinsmasher,Acidslough Bulwark,Tabard of the Scarlet Crusade,218151876,Stylish Red Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Gormshell Greaves,Baetheas' Ironclad Warboots,Hellhound Cuffs,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Sanguine Vintage,Sinful Aspirant's Medallion,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,193784050,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Ritualist's Treasured Ring,Pulsating Stoneheart,Gluttonous Spike,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,106858546,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,153391084,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Slimy Consumptive Organ,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Guild Tabard,167643865,
Oversized Centurion Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Shadowghast Armguards,Fallen Templar's Gauntlets,Punishing Loop,Hyperlight Band,Pulsating Stoneheart,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,,116008853,
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Badge of Ferocity,Decadent Nathrian Shawl,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Honorbound,158137115,Red Linen Shirt
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Shieldguard's Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Shadowghast Ring,Bargast's Leash,Overwhelming Power Crystal,Shroud of the Penitent,Engorged Worm Smasher,Encrusted Canopic Lid,,75169370,
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Voracity,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,Lightforged Tabard,127927569,
Valorous Aegis Faceguard,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Arachnid Cipher Ring,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,,159059071,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Bladedancer's Armor Kit,Pulsating Stoneheart,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,Renowned Guild Tabard,184108391,
Oversized Centurion Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,,145055997,
Oversized Centurion Helm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Bargast's Leash,Anima Field Emitter,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Elysian Sentinel's Aegis,Illustrious Guild Tabard,58827684,
Queensguard Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Sapsteel Vambraces,Hardened Castle Crushers,Arachnid Cipher Ring,Shadowghast Ring,Overwhelming Power Crystal,Anima Field Emitter,Cowled Batwing Cloak,Stone-Sentinel Breaker,Bulwark of the Unbowed,Guild Tabard,140912481,Blue Martial Shirt
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Shadowghast Ring,Band of the Risen Bonelord,Gluttonous Spike,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Zandalari,154681838,
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Inscrutable Quantum Device,Sinful Aspirant's Badge of Ferocity,Cloak of Enveloping Manifestations,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,Tabard of the Lightbringer,215777677,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Supercollider,Kudebeh's Remarkable Targe,,76128537,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Ritual Bone Band,Wakener's Frond,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Stormwind Tabard,45422692,Antiseptic-Soaked Dressing
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gilded Steel Legplates,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Decadent Nathrian Shawl,Ascended Gladius of Glory,Encrusted Canopic Lid,,122722231,
Shadowghast Helm,Sinful Aspirant's Necklace,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Twisted Witherroot Band,Ritual Commander's Ring,Pulsating Stoneheart,Hymnal of the Path,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,Tabard of the Ascended,61487434,
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Shadowghast Ring,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,161416551,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Shroud of the Penitent,Gorestained Cleaver,Barricade of the Endless Empire,,165252855,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Inscrutable Quantum Device,Cowled Batwing Cloak,Legacy of Thunder,Burden of the Protectorate,Renowned Guild Tabard,168690705,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Selfless Collector's Warboots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Shadowghast Ring,Anima Field Emitter,Blood-Spattered Scale,Mantle of Manifest Sins,Gorestained Cleaver,Sinful Gladiator's Guard,,75147360,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Selfless Collector's Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Gluttonous Spike,Sinful Aspirant's Insignia of Alacrity,Decadent Nathrian Shawl,Ascended Gladius of Glory,Barricade of the Endless Empire,Renowned Guild Tabard,148084626,
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Death God's Signet,Band of the Risen Bonelord,Splintered Heart of Al'ar,Anima Field Emitter,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,,154304612,Artisan Member's Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Inscrutable Quantum Device,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,,166238530,
